evidence_id,domain,asset_class,source_id,source_group,source_title,review_id,review_decision,primary_reviewed_flag,synthesis_use,evidence_role,metric_original,metric_family,phase,verified_value,verified_metric_definition,direct_vs_total,projected_vs_realised,geography,currency_price_year,page_or_location,source_url,source_raw_path,text_file,notes,context_quote,comparison_relevance,requires_source_spotcheck,manual_split_needed
ev_0049,data_centre,data_centre,dc_jlarc_virginia_2024,government_audit,Data Centers in Virginia,dc_metric_0054,accept,True,core_scale_or_project_context,primary_citable_after_spotcheck,construction_duration_months,construction_duration,construction,1500,Peak on-site construction workers for an individual data center building (VA representative),direct (various construction trades),realised / reported (at height of construction),"Virginia, US",,,https://jlarc.virginia.gov/landing-2024-data-centers-in-virginia.asp,submission_00/source_pdfs/JLARC_2024_Data_Centers_in_Virginia.pdf,Research_Workflow/02_Source_Extraction/data/fulltext/dc_jlarc_virginia_2024.txt,Construction duration 12-18 months typical. Good policy/audit source for peak workforce claims.,"Construction of an individual data center building usually takes about 12 to 18 months, and data center representatives indicated that, at the height of construction, approximately 1,500 workers are on site from various construction-related industries.",scale_context_not_job_creation,True,False
ev_0051,data_centre,data_centre,dc_mayer_2023,academic_labour,When do we go from here? Data center infrastructure labor jobs and work in economic development time and temporality,dc_metric_0056,accept,True,core_scale_or_project_context,primary_citable_after_spotcheck,construction_duration_months,construction_duration,construction,18,construction duration months (from source archival or industry report),,observed / typical (project or policy context),United States (various states; specific projects noted in quote),,9.0,https://journals.sagepub.com/doi/10.1177/14614448231166874,submission_00/source_pdfs/Mayer_2023_Data_Center_Infrastructure_Labor_Jobs.pdf,Research_Workflow/02_Source_Extraction/data/fulltext/dc_mayer_2023.txt,Academic labour study; 18 months construction in Groningen example (international workers). Temporal aspects of DC infrastructure jobs.,"By the time new union negotiations could even begin, however, Polish, Hungarian, and Romanian construction workers had long since moved on from the trailer camps they had occupied in rural Groningen hamlets for 18 months in 2014.",scale_context_not_job_creation,True,False
ev_0052,data_centre,data_centre,dc_yue_zeng_2026,causal_working_paper,The local economic effects of data center entry,dc_metric_0057,accept,True,core_scale_or_project_context,primary_citable_after_spotcheck,construction_duration_years,causal_local_economy_effect,construction,5,Causal ATT (average treatment effect on treated) or % change from data center entry (CS-DID or similar econometric),"total local economy (causal, includes spillovers)",realised (historical county-level data 1995-2020 or recent),United States (various states; specific projects noted in quote),,29.0,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=6497238,submission_00/source_pdfs/Yue_Zeng_2026_Local_Economic_Effects_Data_Center.pdf,Research_Workflow/02_Source_Extraction/data/fulltext/dc_yue_zeng_2026.txt,Causal identification paper; effects modest compared to manufacturing. Clustered entry has slightly higher effects.,[[PAGE 29]] Table 7: CS-DID Heterogeneity: Entry Clustering (Binary Classification) Outcome Group ATT SE N Treated Log Employment Isolated Entry 0.0357*** (0.0112) 118 Log Employment Clustered Entry 0.0427*** (0.0128) 88 Log Total Wages Isolated Entry 0.0602*** (0.0134) 118 Log Total Wages Clustered Entry 0.0771*** (0.0153) 88 Log Establishments Isolated Entry 0.0510*** (0.0138) 118 Log Establishments Clustered Entry 0.0590*** (0.0146) 88 Log Median HH Income Isolated Entry 0.0200*** (0.0074) 118 Log Median HH Income Clustered Entry 0.0350*** (0.0077) 88 Unemployment Rate Isolated Entry 0.1508 (0.1177) 118 Unemployment Rate Clustered Entry 0.0483 (0.1719) 88 Log Building Permits Isolated Ent,causal_local_economy_effect,True,False
ev_0053,data_centre,data_centre,dc_bahar_wright_brookings_2026,causal_summary,New evidence on data center employment effects,dc_metric_0058,accept,True,core_job_or_causal_metric,primary_citable_after_spotcheck,causal_percent_effect,causal_local_economy_effect,construction,22,"% growth in information sector employment (IT services, telecom, software) in colocation counties with data centers",total local (sector-specific),realised (causal inference),United States (colocation / entry counties),N/A (jobs/FTE or % effect),,https://www.brookings.edu/articles/new-evidence-on-data-center-employment-effects/,submission_00/source_pdfs/Bahar_Wright_2026_Brookings_Data_Center_Employment_Effects.html,Research_Workflow/02_Source_Extraction/data/fulltext/dc_bahar_wright_brookings_2026.txt,"New evidence paper; construction +11%, info sector +22%. Supports short-term construction stimulus + longer info sector growth.","Construction employment jumps 11%, and information sector employment—IT services, telecommunications, software—grows by 22%.",causal_local_economy_effect,True,False
ev_0054,data_centre,data_centre,dc_bahar_wright_brookings_2026,causal_summary,New evidence on data center employment effects,dc_metric_0059,accept,True,core_job_or_causal_metric,primary_citable_after_spotcheck,causal_percent_effect,causal_local_economy_effect,construction,11,% growth in construction employment in counties with data center entry,total local (sector-specific),realised (causal inference),United States (colocation / entry counties),N/A (jobs/FTE or % effect),,https://www.brookings.edu/articles/new-evidence-on-data-center-employment-effects/,submission_00/source_pdfs/Bahar_Wright_2026_Brookings_Data_Center_Employment_Effects.html,Research_Workflow/02_Source_Extraction/data/fulltext/dc_bahar_wright_brookings_2026.txt,"New evidence paper; construction +11%, info sector +22%. Supports short-term construction stimulus + longer info sector growth.","Construction employment jumps 11%, and information sector employment—IT services, telecommunications, software—grows by 22%.",causal_local_economy_effect,True,False
ev_0055,data_centre,data_centre,dc_gargano_giacoletti_2025,incentives_working_paper,Subsidizing the Cloud: U.S. State Incentives to Data Centers,dc_metric_0060,accept,True,core_scale_or_project_context,primary_citable_after_spotcheck,construction_duration_years,policy_incentive_duration,lifecycle_or_economy,20,"Tax-incentive duration example (Tesla Gigafactory), not data-centre construction duration",,observed / typical (project or policy context),United States (various states; specific projects noted in quote),,2.0,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5881105,submission_00/source_pdfs/Gargano_Giacoletti_2025_Subsidizing_Cloud.pdf,Research_Workflow/02_Source_Extraction/data/fulltext/dc_gargano_giacoletti_2025.txt,"CORRECTED 2026-06-29: Tesla Gigafactory tax-incentive example, not DC build duration. Incentives paper; 20yr tax breaks example for Tesla Gigafactory (not pure DC but relevant for large facility incentives).",Nevada provided $ 1.3 billion in tax breaks and incentives over 20 years for the construction of Tesla Gigafactory.,scale_context_not_job_creation,True,False
ev_0057,data_centre,data_centre,dc_nsw_skills_submission_2026,australia_skills,Submission to NSW inquiry into data centres,dc_metric_0062,accept,True,core_scale_or_project_context,primary_citable_after_spotcheck,capacity_mw,capacity_scale,operation,232,Data centre capacity operational / under construction / planned in Sydney/NSW,N/A (capacity),current (2026 snapshot),Australia - NSW / Sydney,,6.0,https://www.parliament.nsw.gov.au/lcdocs/submissions/95080/0118%20Future%20Skills%20Organisation%20and%20Powering%20Skills%20Organisation.pdf,submission_00/source_pdfs/NSW_2026_FSO_PSO_Data_Centres_Submission.pdf,Research_Workflow/02_Source_Extraction/data/fulltext/dc_nsw_skills_submission_2026.txt,Under construction; skills demand for trades (electrical apprenticeships 4yr duration noted).,"• Sydney currently has 733 MW of operational capacity, with 232 MW under construction and an additional 874 MW planned.",scale_context_not_job_creation,True,False
ev_0058,data_centre,data_centre,dc_nsw_skills_submission_2026,australia_skills,Submission to NSW inquiry into data centres,dc_metric_0063,accept,True,core_scale_or_project_context,primary_citable_after_spotcheck,capacity_mw,capacity_scale,operation,874,"Planned data-centre capacity in Sydney/NSW (MW), not investment",N/A (capacity),current (2026 snapshot),Australia - NSW / Sydney,,6.0,https://www.parliament.nsw.gov.au/lcdocs/submissions/95080/0118%20Future%20Skills%20Organisation%20and%20Powering%20Skills%20Organisation.pdf,submission_00/source_pdfs/NSW_2026_FSO_PSO_Data_Centres_Submission.pdf,Research_Workflow/02_Source_Extraction/data/fulltext/dc_nsw_skills_submission_2026.txt,"CORRECTED 2026-06-29: 874 MW planned capacity, not investment scale. Planned additional; total pipeline significant vs current operational.","• Sydney currently has 733 MW of operational capacity, with 232 MW under construction and an additional 874 MW planned.",scale_context_not_job_creation,True,False
ev_0059,data_centre,data_centre,dc_nsw_skills_submission_2026,australia_skills,Submission to NSW inquiry into data centres,dc_metric_0064,accept,True,core_scale_or_project_context,primary_citable_after_spotcheck,capacity_mw,capacity_scale,operation,733,Data centre capacity operational / under construction / planned in Sydney/NSW,N/A (capacity),current (2026 snapshot),Australia - NSW / Sydney,,6.0,https://www.parliament.nsw.gov.au/lcdocs/submissions/95080/0118%20Future%20Skills%20Organisation%20and%20Powering%20Skills%20Organisation.pdf,submission_00/source_pdfs/NSW_2026_FSO_PSO_Data_Centres_Submission.pdf,Research_Workflow/02_Source_Extraction/data/fulltext/dc_nsw_skills_submission_2026.txt,"Operational capacity; 232 MW under construction, 874 MW planned. Important for AU scaling of job estimates.","• Sydney currently has 733 MW of operational capacity, with 232 MW under construction and an additional 874 MW planned.",scale_context_not_job_creation,True,False
ev_0060,data_centre,data_centre,dc_nsw_skills_submission_2026,australia_skills,Submission to NSW inquiry into data centres,dc_metric_0065,accept,True,core_scale_or_project_context,primary_citable_after_spotcheck,construction_duration_years,investment_scale,construction,4,Mandated apprenticeship duration for licensed electrical trades (pathway for data centre upskilling),,regulated (licensing requirement),Australia (national for licensed trades),,10.0,https://www.parliament.nsw.gov.au/lcdocs/submissions/95080/0118%20Future%20Skills%20Organisation%20and%20Powering%20Skills%20Organisation.pdf,submission_00/source_pdfs/NSW_2026_FSO_PSO_Data_Centres_Submission.pdf,Research_Workflow/02_Source_Extraction/data/fulltext/dc_nsw_skills_submission_2026.txt,Key constraint: time to competency for new workers in electrical/HVAC etc. for DC builds. 65% annual growth in DC investment noted.,"Licensed trades need upskilling, in addition to apprenticeships Apprenticeships are the ideal pathway for electrical trades and other licensed occupations given their mandated duration for licensing (4 years); however, this duration means that the time to competency for new workers is significant.",scale_context_not_job_creation,True,False
ev_0061,data_centre,data_centre,dc_nsw_skills_submission_2026,australia_skills,Submission to NSW inquiry into data centres,dc_metric_0066,accept,True,core_scale_or_project_context,primary_citable_after_spotcheck,construction_duration_years,investment_scale,construction,3,,,,Australia (NSW/Sydney focus where specified),,7.0,https://www.parliament.nsw.gov.au/lcdocs/submissions/95080/0118%20Future%20Skills%20Organisation%20and%20Powering%20Skills%20Organisation.pdf,submission_00/source_pdfs/NSW_2026_FSO_PSO_Data_Centres_Submission.pdf,Research_Workflow/02_Source_Extraction/data/fulltext/dc_nsw_skills_submission_2026.txt,"Australian context critical for local job multipliers, skills pipeline, biosecurity/import rules if relevant to user research.",Data centre investment in NSW has grown approximately 65 per cent annually over the past 3 years and now accounts for 12 per cent of all non- residential building investment in the state (NECA NSW 2026).,scale_context_not_job_creation,True,False
ev_0068,data_centre,data_centre,dc_abs_2026,australia_statistics,Spotlight - Data Centres in Economic Statistics,dc_metric_0073,accept,True,core_job_or_causal_metric,primary_citable_after_spotcheck,causal_percent_effect,causal_local_economy_effect,construction,246,Capacity or % effect per source context,,,Per source geography,N/A (jobs/FTE or % effect),,https://www.abs.gov.au/articles/spotlight-data-centres-economic-statistics,submission_00/source_pdfs/ABS_2026_Spotlight_Data_Centres_Economic_Statistics.html,Research_Workflow/02_Source_Extraction/data/fulltext/dc_abs_2026.txt,Reviewed from context_quote only; cross-check original PDF for full context and any caveats.,"In September 2025, the value of work done in this category was around $1.03b and has increased by 246% since March 2022 (Figure 3): Graph Table Download Download table as CSV Download table as XLSX Download graph as PNG image Download graph as JPG image Download graph as SVG Vector image Figure 3 – Value of work done - Commercial buildings not elsewhere classified Quarter Work Done Sep-20 142.388 Dec-20 222.457 Mar-21 209.648 Jun-21 258.165 Sep-21 375.62 Dec-21 471.113 Mar-22 298.237 Jun-22 376.321 Sep-22 400.682 Dec-22 356.648 Mar-23 398.137 Jun-23 437.802 Sep-23 537.628 Dec-23 637.81 Mar-24 637.42 Jun-24 812.82 Sep-24 915.532 Dec-24 758.039 Mar-25 733.818 Jun-25 887.097 Sep-25 1,032.019 Fi",causal_local_economy_effect,True,False
ev_0071,data_centre,data_centre,dc_jll_2026,market_capex,Global Data Center Market Outlook,dc_metric_0076,accept,True,core_job_or_causal_metric,primary_citable_after_spotcheck,causal_percent_effect,causal_local_economy_effect,construction,7,Capacity or % effect per source context,,,Per source geography,N/A (jobs/FTE or % effect),,https://www.jll.com/en-us/insights/market-outlook/data-center-outlook,submission_00/source_pdfs/JLL_2026_Global_Data_Center_Market_Outlook.pdf,Research_Workflow/02_Source_Extraction/data/fulltext/dc_jll_2026.txt,Reviewed from context_quote only; cross-check original PDF for full context and any caveats.,"Between 2020 and 2025, the average global data center construction cost increased from $7.7 to $10.7 million per MW, equating to 7% CAGR.",causal_local_economy_effect,True,False
ev_0072,data_centre,data_centre,dc_gargano_giacoletti_2025,incentives_working_paper,Subsidizing the Cloud: U.S. State Incentives to Data Centers,dc_metric_0077,accept,True,core_scale_or_project_context,primary_citable_after_spotcheck,capacity_mw,capacity_scale,operation,33,Capacity or % effect per source context,,,Per source geography,,25.0,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5881105,submission_00/source_pdfs/Gargano_Giacoletti_2025_Subsidizing_Cloud.pdf,Research_Workflow/02_Source_Extraction/data/fulltext/dc_gargano_giacoletti_2025.txt,Reviewed from context_quote only; cross-check original PDF for full context and any caveats.,The mean operational hyperscale data center in our data has total UPS power of 33 megawatt.,scale_context_not_job_creation,True,False
ev_0073,data_centre,data_centre,dc_gargano_giacoletti_2025,incentives_working_paper,Subsidizing the Cloud: U.S. State Incentives to Data Centers,dc_metric_0078,accept,True,core_job_or_causal_metric,primary_citable_after_spotcheck,causal_percent_effect,causal_local_economy_effect,lifecycle_or_economy,150,Capacity or % effect per source context,,,Per source geography,N/A (jobs/FTE or % effect),57.0,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5881105,submission_00/source_pdfs/Gargano_Giacoletti_2025_Subsidizing_Cloud.pdf,Research_Workflow/02_Source_Extraction/data/fulltext/dc_gargano_giacoletti_2025.txt,Reviewed from context_quote only; cross-check original PDF for full context and any caveats.,"[[PAGE 57]] Table 2: Tax Incentives Legislation State Year Type Coverage Minimum Requirements Duration (years) OtherAlabama 2012 Sales, Use & Property Equipment, infrastructure Tiers: between 200M & 400M Between 10 and 30 20 jobs; 40k avg wageArizona 2013 Sales & Use Equipment Tiers: between 50M & 25M (on population) Between 10 and 20Arkansas 2023 Sales & Use Equipment, electricity 500M 1M in aggregate wageConnecticut 2021 Sales, Use & Property Equipment, electricty Tiers: between 50M and 400M (on location) Between 20 and 30Florida 2017 Sales, Use & Property Equipment, electricty 150M 15 MegawattGeorgia 2018 Sales & Use Equipment 250MIdaho 2020 Sales, Use & Property Equipment 250M 30 jobsIll",causal_local_economy_effect,True,False
ev_0074,data_centre,data_centre,dc_gargano_giacoletti_2025,incentives_working_paper,Subsidizing the Cloud: U.S. State Incentives to Data Centers,dc_metric_0079,accept,True,core_job_or_causal_metric,primary_citable_after_spotcheck,causal_percent_effect,causal_local_economy_effect,lifecycle_or_economy,120,Capacity or % effect per source context,,,Per source geography,N/A (jobs/FTE or % effect),57.0,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5881105,submission_00/source_pdfs/Gargano_Giacoletti_2025_Subsidizing_Cloud.pdf,Research_Workflow/02_Source_Extraction/data/fulltext/dc_gargano_giacoletti_2025.txt,Reviewed from context_quote only; cross-check original PDF for full context and any caveats.,"[[PAGE 57]] Table 2: Tax Incentives Legislation State Year Type Coverage Minimum Requirements Duration (years) OtherAlabama 2012 Sales, Use & Property Equipment, infrastructure Tiers: between 200M & 400M Between 10 and 30 20 jobs; 40k avg wageArizona 2013 Sales & Use Equipment Tiers: between 50M & 25M (on population) Between 10 and 20Arkansas 2023 Sales & Use Equipment, electricity 500M 1M in aggregate wageConnecticut 2021 Sales, Use & Property Equipment, electricty Tiers: between 50M and 400M (on location) Between 20 and 30Florida 2017 Sales, Use & Property Equipment, electricty 150M 15 MegawattGeorgia 2018 Sales & Use Equipment 250MIdaho 2020 Sales, Use & Property Equipment 250M 30 jobsIll",causal_local_economy_effect,True,False
ev_0084,data_centre,data_centre,dc_cb_re_2024,market_context,Global Data Center Trends,dc_metric_0090,accept,True,core_scale_or_project_context,primary_citable_after_spotcheck,capacity_mw,capacity_scale,construction,372.2,Capacity or % effect per source context,,,Per source geography,,,https://www.cbre.com/insights/reports/global-data-center-trends-2024,submission_00/source_pdfs/CBRE_2024_Global_Data_Center_Trends.pdf,Research_Workflow/02_Source_Extraction/data/fulltext/dc_cb_re_2024.txt,Reviewed from context_quote only; cross-check original PDF for full context and any caveats.,"Currently, it has a record 372.2 MW of data center space under construction, with 91.8% pre-leased.",scale_context_not_job_creation,True,False
ev_0085,comparator,energy_or_utility; public_infrastructure_or_methods,cmp_src_0002,,"Green versus brown: Comparing the employment impacts of energy efficiency, renewable energy, and fossil fuels using an input-output model",cmp_metric_0008,accept,True,core_comparator_metric,primary_citable_after_spotcheck,capex_or_investment,jobs_per_investment,unspecified,"7.49 (renewables), 7.72 (energy efficiency), 2.65 (fossil fuels) FTE jobs per $1 million spending",Total employment multiplier (direct + indirect + induced) from US input-output model: full-time equivalent jobs supported per $1 million of final demand/spending in each sector. Derived from 2006-2010 IMPLAN data and sector-specific vectors.,total (direct + indirect + induced),projected (I-O model; based on historical economic structure),,,page 2,https://doi.org/10.1016/j.econmod.2016.11.012,submission_00/source_pdfs/cmp_src_0002_Green_versus_brown_Comparing_the_employment_impacts_of.pdf,Research_Workflow/02_Source_Extraction/data/comparator_sources/fulltext/cmp_src_0002.txt,"ACCEPT (core comparator). High-quality, widely cited study on green vs brown job creation per dollar invested. Explicit on page 2. Key insight: EE and RE generate ~3x more jobs per $ than fossil. Labor intensity, domestic content, and compensation drive differences. Minor caveat: US-centric, pre-2016 data but methodology robust and transparent. Duplicate extraction exists (0009); use this as primary. Excellent for investment-to-jobs elasticity in energy/infra policy.","table. I find that on average, renewable energy creates 7.49 full-time- Using the above impact equation, we can see how changes in equivalent(FTE)jobsper$1millionspending,energyefficiencycreates alternative types of final demand (personal consumption, private 7.72FTEjobsper$1millionspending,andfossilfuelscreate2.65FTE investment,federalgovernmentexpenditures,orexports)affectoutput. jobs per $1 million spending.",normalisable_job_intensity,True,True
ev_0086,comparator,energy_or_utility; public_infrastructure_or_methods,cmp_src_0002,,"Green versus brown: Comparing the employment impacts of energy efficiency, renewable energy, and fossil fuels using an input-output model",cmp_metric_0010,accept,True,core_comparator_metric,primary_citable_after_spotcheck,construction_jobs_peak_or_headcount,investment_scale,construction,"~7,490 jobs created in RE and related industries (4,500 direct + 2,990 indirect) from $1B reallocation; net economy-wide gain of ~4,840 jobs after fossil fuel sector contraction of 2,650 jobs (940 direct + 1,710 indirect)",Net employment effect (I-O simulation) of shifting $1 billion from fossil fuel subsidies to public procurement/spending on renewable energy (e.g. government buildings). Captures job gains in RE supply chain minus losses in fossil fuel industries.,total (direct + indirect); net of cross-sector losses,projected (policy counterfactual simulation),,,page 8,https://doi.org/10.1016/j.econmod.2016.11.012,submission_00/source_pdfs/cmp_src_0002_Green_versus_brown_Comparing_the_employment_impacts_of.pdf,Research_Workflow/02_Source_Extraction/data/comparator_sources/fulltext/cmp_src_0002.txt,ACCEPT (illustrative policy example). Page 8. Complements the per-$1M multipliers by showing net macro effect of reallocation (not just gross). Demonstrates that green investment can more than offset fossil contraction. Useful narrative for 'just transition' or subsidy reform discussions. US-focused but conceptually transferable.,"Similarly,ifweweretoshift In particular, policy makers need and want to know whether invest- $1billionoutoffossilfuelsubsidiesandintopublicspendingforRE, ments in EE and RE will generate more employment opportunities forexamplethroughprocurementofrenewableenergyforgovernment thancontinuingtouseenergyfromfossilfuels.Therewillcertainlybe buildings, we can estimate the net employment effect. In this case, joblossesinfossilfuelindustriesasthatsectorcontracts,butcanmore employmentinthefossilfuelindustrieswouldfallbyatotalof2650 jobsbecreatedthanlostifweshifttomoreefficientuseofenergyand jobs (940 direct plus 1710 indirect) while employment in RE and tousinglowercarbonenergy?Thisisanimportantquestionthatthis relatedindustrieswouldincreaseby7490jobs(4500directplus2990 paperhasattemptedtoanswer. indirect),foranetincreaseinemploymentof4840totaljobseconomy- Thereareofcourseothermethodstoestimateemploymentingreen wide.Table7showstheresultsofbothofthesepolicyexercises.",scale_context_not_job_creation,True,True
ev_0088,comparator,energy_or_utility; public_infrastructure_or_methods,cmp_src_0002,,"Green versus brown: Comparing the employment impacts of energy efficiency, renewable energy, and fossil fuels using an input-output model",cmp_metric_0012,partial_accept,True,supporting_disaggregation,supporting_with_caveats,construction_jobs_peak_or_headcount,jobs_per_investment,construction,4.74 total jobs per $1 million demand for 'computer and electronic equipment' (supply-chain component within wind industry vector); contrast with Construction at 8.21 (highest among wind constituent industries),Sector-specific total employment multiplier (direct + indirect + induced) for key input industries in a synthetic wind energy final demand vector. Illustrates variation: high-labor-intensity sectors (construction) vs lower (electronics).,total (direct + indirect + induced); construction example highest at 8.21,projected (I-O model; embedded in wind sector aggregation),,,page 7,https://doi.org/10.1016/j.econmod.2016.11.012,submission_00/source_pdfs/cmp_src_0002_Green_versus_brown_Comparing_the_employment_impacts_of.pdf,Research_Workflow/02_Source_Extraction/data/comparator_sources/fulltext/cmp_src_0002.txt,PARTIAL ACCEPT (supply-chain disaggregation insight). Page 7. Valuable for showing why aggregated 'renewables' multipliers vary with technology mix and domestic content. Construction's 8.21 is standout (labor-intensive). Use to nuance blanket 'green jobs' claims or for more granular modeling. Not headline standalone metric.,"For each $1 million demand for coal industry So,forexample,insomeformulationsofthewindindustryvector, production, 3.10 FTE jobs are supported (1.18 direct plus 1.92 “computerandelectronicequipment,”isincluded,andthishasatotal indirect). employment multiplier of 4.74 jobs per $1 million demand, which is the lowest of all the industries that comprise the synthetic wind 3.9. Discussion industry.Construction,withatotalmultiplierof8.21,hasthehighest multiplier oftheunderlying industriescomprisingthewind industry.",normalisable_job_intensity,True,True
ev_0089,comparator,energy_or_utility; public_infrastructure_or_methods,cmp_src_0002,,"Green versus brown: Comparing the employment impacts of energy efficiency, renewable energy, and fossil fuels using an input-output model",cmp_metric_0013,partial_accept,True,supporting_disaggregation,supporting_with_caveats,jobs_per_capex,jobs_per_investment,unspecified,4.74 jobs per $1M for computer/electronics in wind supply chain (same as 0012); jobs_per_capex framing,Employment intensity (jobs supported per dollar of capital expenditure/final demand) for specific industry supplying wind sector.,direct + indirect + induced,projected,,,page 7,https://doi.org/10.1016/j.econmod.2016.11.012,submission_00/source_pdfs/cmp_src_0002_Green_versus_brown_Comparing_the_employment_impacts_of.pdf,Research_Workflow/02_Source_Extraction/data/comparator_sources/fulltext/cmp_src_0002.txt,PARTIAL ACCEPT / duplicate framing of 0012. Same underlying multiplier. 'jobs_per_capex' label is interpretive; underlying data is I-O multiplier per $1M demand. Useful cross-check but consolidate with 0012 in synthesis.,"For each $1 million demand for coal industry So,forexample,insomeformulationsofthewindindustryvector, production, 3.10 FTE jobs are supported (1.18 direct plus 1.92 “computerandelectronicequipment,”isincluded,andthishasatotal indirect). employment multiplier of 4.74 jobs per $1 million demand, which is the lowest of all the industries that comprise the synthetic wind 3.9. Discussion industry.Construction,withatotalmultiplierof8.21,hasthehighest multiplier oftheunderlying industriescomprisingthewind industry.",normalisable_job_intensity,True,True
ev_0090,comparator,energy_or_utility; public_infrastructure_or_methods,cmp_src_0003,,Putting renewables and energy efficiency to work: How many jobs can the clean energy industry generate in the US?,cmp_metric_0014,accept,True,core_comparator_metric,primary_citable_after_spotcheck,capacity_mw,construction_or_lifecycle_job_years,construction,"5,600 MW geothermal capacity addition could generate nearly 10,000 jobs and approximately 36,000 person-years of construction and manufacturing employment (WGA 2006 data cited)",Gross employment impact (construction + manufacturing phases) associated with large-scale geothermal power deployment scenario in the Western US. Includes direct project jobs and supply-chain effects per source study.,total (direct construction/manufacturing + indirect/induced per WGA study),projected (scenario; based on WGA 2006 geothermal data),,,page 13,https://doi.org/10.1016/j.enpol.2009.10.044,submission_00/source_pdfs/cmp_src_0003_Putting_renewables_and_energy_efficiency_to_work_How_ma.pdf,Research_Workflow/02_Source_Extraction/data/comparator_sources/fulltext/cmp_src_0003.txt,ACCEPT (benchmark classic). Page 13. One of the most cited geothermal jobs figures in literature. Part of broader meta-review synthesizing multiple technologies/studies. Useful comparator for baseload renewable construction intensity vs intermittent (wind/solar) or fossil. Note: older (2006-2010 context) but transparent sourcing.,"WGA 2006 geothermal data based on ‘‘New geothermal Geller,H.,etal.,1992.Energyefficiencyandjobcreation.ACEEEReportNo.ED922. power capacity of 5600MW could add nearly 10,000 jobs, Glader,Paul,2009.Wind-powergiantkeepstoitscourse.TheWallSt.Journal,5 May2009. andalsogenerateabout36,000personyearsofconstruction Goldemberg,Jose´,2009.Energyefficiencyjobsdata.Personalcommunication,13 andmanufacturingbusiness.",absolute_job_or_job_year_benchmark,True,True
ev_0091,comparator,energy_or_utility; public_infrastructure_or_methods,cmp_src_0003,,Putting renewables and energy efficiency to work: How many jobs can the clean energy industry generate in the US?,cmp_metric_0015,accept,True,core_comparator_metric,primary_citable_after_spotcheck,construction_job_years,job_years_per_gwh,construction,"0.15 job-years per GWh (conservative lower-bound placeholder for technologies with sparse primary data, e.g. municipal solid waste / biomass in some analyses)","Normalized job creation intensity: person-years of employment (direct + indirect) per gigawatt-hour of energy produced or saved, averaged over the full operating lifetime of the asset. Used as conservative floor when meta-analysis data is limited.",mixed (varies by original studies synthesized; majority induced in EE context per paper),projected (literature synthesis + conservative assumption for data gaps),,,page 5,https://doi.org/10.1016/j.enpol.2009.10.044,submission_00/source_pdfs/cmp_src_0003_Putting_renewables_and_energy_efficiency_to_work_How_ma.pdf,Research_Workflow/02_Source_Extraction/data/comparator_sources/fulltext/cmp_src_0003.txt,ACCEPT (transparent bounding assumption). Page 5. Important methodological note in meta-analysis: authors adopted 0.15 as lower-range conservative for under-studied techs. Contrasts with higher values for solar/wind/geothermal. Useful for sensitivity / bounding job estimates in energy scenarios. Also references 0.38 job-years/GWh for energy efficiency (Goldemberg + Laitner).,"The more comprehensive papers, which presented jobs/MW data along with person-years data, were used most extensively. Table 2 presents a detailed job generation summary of the studiesthatwereanalyzed.Sometechnologieswererepresented by many studies (solar and wind); some technologies were not studied as frequently (geothermal, biomass); and for some, job estimateswerenotreadilyavailable(municipalsolidwaste).For the latter we adopted placeholder values of 0.15job-years/GWh as a conservative estimate at the lower range of renewable and lowcarbonmultipliers. Atypicalcalculationfordirectemploymentisdescribedforthe exampleofaVestaswindplantintheUS(McKinsey,2006).From the report, a 228MW (peak) onshore wind farm generates 500 jobsindevelopmentandinstallationfor5yearsand40O&Mjobs for 20 years.",normalisable_job_intensity,True,False
