doi,title,year,container,authors,URL,source
10.1016/j.renene.2021.02.038,The relationship of renewable energy consumption to financial development and economic growth in China,2021,Renewable Energy,Juan Wang; Sulan Zhang; Qingjun Zhang,https://doi.org/10.1016/j.renene.2021.02.038,crossref
10.1016/j.resconrec.2020.105389,The overlooked environmental footprint of increasing Internet use,2021,"Resources, Conservation and Recycling",Renee Obringer; Benjamin Rachunok; Debora Maia-Silva; Maryam Arbabzadeh; Roshanak Nateghi; Kaveh Madani,https://doi.org/10.1016/j.resconrec.2020.105389,crossref
10.1016/j.resconrec.2022.106756,Digital transformation and the circular economy: Creating a competitive advantage from the transition towards Net Zero Manufacturing,2023,"Resources, Conservation and Recycling",Okechukwu Okorie; Jennifer Russell; Ruth Cherrington; Oliver Fisher; Fiona Charnley,https://doi.org/10.1016/j.resconrec.2022.106756,crossref
10.1016/j.reseneeco.2007.03.003,Energy consumption and economic growth in Asian economies: A more comprehensive analysis using panel data,2008,Resource and Energy Economics,Chien-Chiang Lee; Chun-Ping Chang,https://doi.org/10.1016/j.reseneeco.2007.03.003,crossref
10.1016/j.respol.2005.03.014,Innovation and regional economic development: A matter of perspective?,2005,Research Policy,Jeremy Howells,https://doi.org/10.1016/j.respol.2005.03.014,crossref
10.1016/j.respol.2018.02.001,Polycentric organizing and performance: A contingency model and evidence from megaproject planning in the UK,2018,Research Policy,Nuno Gil; Jeffrey K. Pinto,https://doi.org/10.1016/j.respol.2018.02.001,crossref
10.1016/j.respol.2021.104210,Exploring collective consumer innovation in health care: Cases and formal modeling,2021,Research Policy,Erik Lakomaa; Tino Sanandaji,https://doi.org/10.1016/j.respol.2021.104210,crossref
10.1016/j.rser.2011.08.009,"Solar energy: Markets, economics and policies",2012,Renewable and Sustainable Energy Reviews,Govinda R. Timilsina; Lado Kurdgelashvili; Patrick A. Narbel,https://doi.org/10.1016/j.rser.2011.08.009,crossref
10.1016/j.rser.2014.10.089,Power to the people: Local community initiatives and the transition to sustainable energy,2015,Renewable and Sustainable Energy Reviews,Tineke van der Schoor; Bert Scholtens,https://doi.org/10.1016/j.rser.2014.10.089,crossref
10.1016/j.rser.2015.12.283,Optimizing energy consumption for data centers,2016,Renewable and Sustainable Energy Reviews,Huigui Rong; Haomin Zhang; Sheng Xiao; Canbing Li; Chunhua Hu,https://doi.org/10.1016/j.rser.2015.12.283,crossref
10.1016/j.rser.2016.06.008,Managing electric flexibility from Distributed Energy Resources: A review of incentives for market design,2016,Renewable and Sustainable Energy Reviews,Cherrelle Eid; Paul Codani; Yannick Perez; Javier Reneses; Rudi Hakvoort,https://doi.org/10.1016/j.rser.2016.06.008,crossref
10.1016/j.rser.2017.05.255,The effectiveness of financial purchase incentives for battery electric vehicles – A review of the evidence,2017,Renewable and Sustainable Energy Reviews,Scott Hardman; Amrit Chandan; Gil Tal; Tom Turrentine,https://doi.org/10.1016/j.rser.2017.05.255,crossref
10.1016/j.rser.2017.06.009,"The effects of electricity consumption, economic growth, financial development and foreign direct investment on CO2 emissions in Kuwait",2018,Renewable and Sustainable Energy Reviews,Mohammad Salahuddin; Khorshed Alam; Ilhan Ozturk; Kazi Sohag,https://doi.org/10.1016/j.rser.2017.06.009,crossref
10.1016/j.rser.2017.10.050,Taking stock of the local impacts of community owned renewable energy: A review and research agenda,2018,Renewable and Sustainable Energy Reviews,Anna L. Berka; Emily Creamer,https://doi.org/10.1016/j.rser.2017.10.050,crossref
10.1016/j.rser.2018.05.008,Assessing the regional economic impacts of renewable energy sources – A literature review,2018,Renewable and Sustainable Energy Reviews,Simon Jenniches,https://doi.org/10.1016/j.rser.2018.05.008,crossref
10.1016/j.rser.2018.06.013,"Community energy – benefits and barriers: A comparative literature review of Community Energy in the UK, Germany and the USA, the benefits it provides for society and the barriers it faces",2018,Renewable and Sustainable Energy Reviews,Vasco Brummer,https://doi.org/10.1016/j.rser.2018.06.013,crossref
10.1016/j.rser.2021.111157,"Does energy trilemma a driver of economic growth? The roles of energy use, population growth, and financial development",2021,Renewable and Sustainable Energy Reviews,Irfan Khan; Fujun Hou; Muhammad Irfan; Abdulrasheed Zakari; Hoang Phong Le,https://doi.org/10.1016/j.rser.2021.111157,crossref
10.1016/j.scs.2019.102013,A systematic decision-making approach for planning and assessment of hybrid renewable energy-based microgrid with techno-economic optimization: A case study on an urban community in Egypt,2020,Sustainable Cities and Society,M.R. Elkadeem; Shaorong Wang; Ahmed M. Azmy; Eman G. Atiya; Zia Ullah; Swellam W. Sharshir,https://doi.org/10.1016/j.scs.2019.102013,crossref
10.1016/j.techfore.2021.121250,"New insights into decoupling economic growth, technological progress and carbon dioxide emissions: Evidence from 40 countries",2022,Technological Forecasting and Social Change,João Leitão; Joaquim Ferreira; Ernesto Santibanez-González,https://doi.org/10.1016/j.techfore.2021.121250,crossref
10.1016/j.techfore.2021.121348,"COVID-19 pandemic as a trigger for the acceleration of the cybernetic revolution, transition from e-government to e-state, and change in social relations",2022,Technological Forecasting and Social Change,Leonid Grinin; Anton Grinin; Andrey Korotayev,https://doi.org/10.1016/j.techfore.2021.121348,crossref
10.1016/j.techfore.2021.121382,"Word of mouth and digitalization in small retailers: Tradition, authenticity, and change",2022,Technological Forecasting and Social Change,Pedro Cuesta-Valiño; Pablo Gutiérrez-Rodríguez; Blanca García-Henche,https://doi.org/10.1016/j.techfore.2021.121382,crossref
10.1016/j.technovation.2009.08.006,Socio-cognitive evolution in niche development: Comparative analysis of biogas development in Denmark and the Netherlands (1973–2004),2010,Technovation,R.P.J.M. Raven; F.W. Geels,https://doi.org/10.1016/j.technovation.2009.08.006,crossref
10.1016/j.telpol.2013.12.001,Capital investment and employment in the information sector,2014,Telecommunications Policy,T. Randolph Beard; George S. Ford; Hyeongwoo Kim,https://doi.org/10.1016/j.telpol.2013.12.001,crossref
10.1016/j.tourman.2016.11.019,"Urban vs. rural destinations: Residents’ perceptions, community participation and support for tourism development",2017,Tourism Management,S. Mostafa Rasoolimanesh; Christian M. Ringle; Mastura Jaafar; T. Ramayah,https://doi.org/10.1016/j.tourman.2016.11.019,crossref
10.1016/j.tra.2013.01.010,"Accelerating the transformation to a low carbon passenger transport system: The role of car purchase taxes, feebates, road taxes and scrappage incentives in the UK",2013,Transportation Research Part A: Policy and Practice,Christian Brand; Jillian Anable; Martino Tran,https://doi.org/10.1016/j.tra.2013.01.010,crossref
10.1016/j.tra.2017.04.037,Assessment of the incentives on electric vehicle promotion in China,2017,Transportation Research Part A: Policy and Practice,Ning Wang; Huizhong Pan; Wenhui Zheng,https://doi.org/10.1016/j.tra.2017.04.037,crossref
10.1016/j.tranpol.2007.08.001,Multiple classification analysis in trip production models,2007,Transport Policy,Cristian Angelo Guevara; Alan Thomas,https://doi.org/10.1016/j.tranpol.2007.08.001,crossref
10.1016/j.tranpol.2014.06.010,Main drivers for local tax incentives to promote electric vehicles: The Spanish case,2014,Transport Policy,Antonio Sánchez-Braza; José M. Cansino; Enrique Lerma,https://doi.org/10.1016/j.tranpol.2014.06.010,crossref
10.1016/j.trd.2015.12.002,Incentives for promoting Battery Electric Vehicle (BEV) adoption in Norway,2016,Transportation Research Part D: Transport and Environment,Kristin Ystmark Bjerkan; Tom E. Nørbech; Marianne Elvsaas Nordtømme,https://doi.org/10.1016/j.trd.2015.12.002,crossref
10.1016/j.trd.2016.03.011,Effectiveness of incentives on electric vehicle adoption in Norway,2016,Transportation Research Part D: Transport and Environment,Avi Chaim Mersky; Frances Sprei; Constantine Samaras; Zhen (Sean) Qian,https://doi.org/10.1016/j.trd.2016.03.011,crossref
10.1016/j.worlddev.2012.05.005,The Unequal Benefits of Fuel Subsidies: A Review of Evidence for Developing Countries,2012,World Development,Francisco Javier Arze del Granado; David Coady; Robert Gillingham,https://doi.org/10.1016/j.worlddev.2012.05.005,crossref
10.1016/s0737-6782(97)00074-x,Are Really New Product Development Projects Harder to Shut Down?,1998,Journal of Product Innovation Management,Jeffrey B. Schmidt; Roger J. Calantone,https://doi.org/10.1111/1540-5885.1520111,crossref
10.1016/s0967-070x(03)00017-9,Cost overruns in road construction—what are their sizes and determinants?,2004,Transport Policy,James Odeck,https://doi.org/10.1016/s0967-070x(03)00017-9,crossref
10.1017/cbo9780511754234.002,China's Great Economic Transformation,2008,China's Great Economic Transformation,Loren Brandt; Thomas G. Rawski,https://doi.org/10.1017/cbo9780511754234.002,crossref
10.1021/bp990107u,Process Design and Costing of Bioethanol Technology: A Tool for Determining the Status and Direction of Research and Development,1999,Biotechnology Progress,Robert Wooley; Mark Ruth; David Glassner; John Sheehan,https://doi.org/10.1021/bp990107u,crossref
10.1038/d41586-018-06610-y,How to stop data centres from gobbling up the world’s electricity,2018,Nature,Nicola Jones,https://doi.org/10.1038/d41586-018-06610-y,crossref
10.1038/nclimate2870,Biophysical and economic limits to negative CO2 emissions,2015,Nature Climate Change,Pete Smith; Steven J. Davis; Felix Creutzig; Sabine Fuss; Jan Minx; Benoit Gabrielle; Etsushi Kato; Robert B. Jackson; Annette Cowie; Elmar Kriegler; Detlef P. van Vuuren; Joeri Rogelj; Philippe Ciais; Jennifer Milne; Josep G. Canadell; David McCollum; Glen Peters; Robbie Andrew; Volker Krey; Gyami Shrestha; Pierre Friedlingstein; Thomas Gasser; Arnulf Grübler; Wolfgang K. Heidug; Matthias Jonas; Chris D. Jones; Florian Kraxner; Emma Littleton; Jason Lowe; José Roberto Moreira; Nebojsa Nakicenovic; Michael Obersteiner; Anand Patwardhan; Mathis Rogner; Ed Rubin; Ayyoob Sharifi; Asbjørn Torvanger; Yoshiki Yamagata; Jae Edmonds; Cho Yongsung,https://doi.org/10.1038/nclimate2870,crossref
10.1038/s41545-021-00101-w,Data centre water consumption,2021,npj Clean Water,David Mytton,https://doi.org/10.1038/s41545-021-00101-w,crossref
10.1038/s41560-018-0179-z,Energy investment needs for fulfilling the Paris Agreement and achieving the Sustainable Development Goals,2018,Nature Energy,David L. McCollum; Wenji Zhou; Christoph Bertram; Harmen-Sytze de Boer; Valentina Bosetti; Sebastian Busch; Jacques Després; Laurent Drouet; Johannes Emmerling; Marianne Fay; Oliver Fricko; Shinichiro Fujimori; Matthew Gidden; Mathijs Harmsen; Daniel Huppmann; Gokul Iyer; Volker Krey; Elmar Kriegler; Claire Nicolas; Shonali Pachauri; Simon Parkinson; Miguel Poblete-Cazenave; Peter Rafaj; Narasimha Rao; Julie Rozenberg; Andreas Schmitz; Wolfgang Schoepp; Detlef van Vuuren; Keywan Riahi,https://doi.org/10.1038/s41560-018-0179-z,crossref
10.1038/s41598-024-62916-0,A double machine learning model for measuring the impact of the Made in China 2025 strategy on green economic growth,2024,Scientific Reports,Jie Yuan; Shucheng Liu,https://doi.org/10.1038/s41598-024-62916-0,crossref
10.1057/jors.1981.156,A Representation and Economic Interpretation of a Two-Level Programming Problem,1981,Journal of the Operational Research Society,José Fortuny-Amat; Bruce McCarl,https://doi.org/10.1057/jors.1981.156,crossref
10.1061/(asce)co.1943-7862.0000160,Evaluation of Risk Factors Leading to Cost Overrun in Delivery of Highway Construction Projects,2010,Journal of Construction Engineering and Management,Garry D. Creedy; Martin Skitmore; Johnny K. W. Wong,https://doi.org/10.1061/(asce)co.1943-7862.0000160,crossref
10.1061/(asce)me.1943-5479.0000391,"Factors Affecting Schedule Delay, Cost Overrun, and Quality Level in Public Construction Projects",2016,Journal of Management in Engineering,Jesper Kranker Larsen; Geoffrey Qiping Shen; Søren Munch Lindhard; Thomas Ditlev Brunoe,https://doi.org/10.1061/(asce)me.1943-5479.0000391,crossref
10.1080/00141844.2018.1471513,Scaling the Cloud: Making State and Infrastructure in Sweden,2018,Ethnos,Asta Vonderau,https://doi.org/10.1080/00141844.2018.1471513,crossref
10.1080/00343400600959173,"Sustainable consumption, the new economics and community currencies: Developing new institutions for environmental governance",2006,Regional Studies,Gill Seyfang,https://doi.org/10.1080/00343400600959173,crossref
10.1080/00343404.2013.779658,"Filtering Risk Away: Global Finance Capital, Transcalar Territorial Networks and the (Un)Making of City-Regions: An Analysis of Business Property Development in Bangalore, India",2013,Regional Studies,Ludovic Halbert; Hortense Rouanet,https://doi.org/10.1080/00343404.2013.779658,crossref
10.1080/00343409312331347575,Who Benefits from Local Job Growth: Migrants or the Original Residents?,1993,Regional Studies,Timothy J. Bartik,https://doi.org/10.1080/00343409312331347575,crossref
10.1080/01944360208976273,Underestimating Costs in Public Works Projects:<i>Error or Lie?</i>,2002,Journal of the American Planning Association,Bent Flyvbjerg; Mette Skamris Holm; Soren Buhl,https://doi.org/10.1080/01944360208976273,crossref
10.1080/01944360208976281,The FHA and the “Culture of Abundance” at the 1935 San Diego World's Fair,2002,Journal of the American Planning Association,Matthew F. Bokovoy,https://doi.org/10.1080/01944360208976281,crossref
10.1080/01944360408976336,The Failures of Economic Development Incentives,2004,Journal of the American Planning Association,Alan Peters; Peter Fisher,https://doi.org/10.1080/01944360408976336,crossref
10.1080/01944360903490923,Community Benefits Agreements and Local Government,2010,Journal of the American Planning Association,Laura Wolf-Powers,https://doi.org/10.1080/01944360903490923,crossref
10.1080/01944369708975725,The Changing Dynamics of Community Opposition to Human Service Facilities,1997,Journal of the American Planning Association,Lois M. Takahashi; Michael J. Dear,https://doi.org/10.1080/01944369708975725,crossref
10.1080/02690940110073800,Supporting Local Economic Development in Post-Apartheid South Africa,2002,Local Economy: The Journal of the Local Economy Policy Unit,Tony Binns; Etienne Nel,https://doi.org/10.1080/02690940110073800,crossref
10.1080/09537320600777143,Non-linearity and Expectations in Niche-Development Trajectories: Ups and Downs in Dutch Biogas Development (1973–2003),2006,Technology Analysis &amp; Strategic Management,Frank Geels; Rob Raven,https://doi.org/10.1080/09537320600777143,crossref
10.1080/09613218.2019.1669009,Critical success factors for modular integrated construction projects: a review,2019,Building Research &amp; Information,Ibrahim Yahaya Wuni; Geoffrey Qiping Shen,https://doi.org/10.1080/09613218.2019.1669009,crossref
10.1080/09644010701419121,Grassroots innovations for sustainable development: Towards a new research and policy agenda,2007,Environmental Politics,Gill Seyfang; Adrian Smith,https://doi.org/10.1080/09644010701419121,crossref
10.1080/13549839.2018.1561657,Exploring the co-benefits (and costs) of home gardening for biodiversity conservation,2018,Local Environment,Christopher M. Raymond; Alan P. Diduck; Arjen Buijs; Morrissa Boerchers; Robert Moquin,https://doi.org/10.1080/13549839.2018.1561657,crossref
10.1080/1369118x.2012.678878,CRITICAL QUESTIONS FOR BIG DATA,2012,"Information, Communication &amp; Society",danah boyd; Kate Crawford,https://doi.org/10.1080/1369118x.2012.678878,crossref
10.1080/1369118x.2020.1817523,All data are local: thinking critically in a data-driven society,2020,"Information, Communication &amp; Society",Claire Tupling,https://doi.org/10.1080/1369118x.2020.1817523,crossref
10.1086/651673,"Cyclicality, Mortality, and the Value of Time: The Case of Coffee Price Fluctuations and Child Survival in Colombia",2010,Journal of Political Economy,Grant Miller; B. Piedad Urdinola,https://doi.org/10.1086/651673,crossref
10.1086/652282,Vaccinate the Village,2010,Clinical Infectious Diseases,Alfred DeMaria Jr; Susan M. Lett,https://doi.org/10.1086/652282,crossref
10.1088/1748-9326/10/11/115008,"Which came first, people or pollution? Assessing the disparate siting and post-siting demographic change hypotheses of environmental injustice",2015,Environmental Research Letters,Paul Mohai; Robin Saha,https://doi.org/10.1088/1748-9326/10/11/115008,crossref
10.1088/1748-9326/aaafe3,Connecting the sustainable development goals by their energy inter-linkages,2018,Environmental Research Letters,David L McCollum; Luis Gomez Echeverri; Sebastian Busch; Shonali Pachauri; Simon Parkinson; Joeri Rogelj; Volker Krey; Jan C Minx; Måns Nilsson; Anne-Sophie Stevance; Keywan Riahi,https://doi.org/10.1088/1748-9326/aaafe3,crossref
10.1088/1748-9326/abfba1,The environmental footprint of data centers in the United States,2021,Environmental Research Letters,Md Abu Bakar Siddik; Arman Shehabi; Landon Marston,https://doi.org/10.1088/1748-9326/abfba1,crossref
10.1093/cdj/bsag005,How British Columbia is using a Community Benefits Agreement to implement progressive social and employment objectives in its construction industry,2026,Community Development Journal,John Calvert,https://doi.org/10.1093/cdj/bsag005,crossref
10.1093/cjres/rsab012,The urban-rural polarisation of political disenchantment: an investigation of social and political attitudes in 30 European countries,2021,"Cambridge Journal of Regions, Economy and Society",Michael Kenny; Davide Luca,https://doi.org/10.1093/cjres/rsab012,crossref
10.1093/ectj/utac015,Double machine learning-based programme evaluation under unconfoundedness,2022,The Econometrics Journal,Michael C Knaus,https://doi.org/10.1093/ectj/utac015,crossref
10.1093/qje/qjt034,"Local Economic Development, Agglomeration Economies, and the Big Push: 100 Years of Evidence from the Tennessee Valley Authority *",2013,The Quarterly Journal of Economics,Patrick Kline; Enrico Moretti,https://doi.org/10.1093/qje/qjt034,crossref
10.1093/qje/qju012,"Finance and the Preservation of Wealth
*",2014,The Quarterly Journal of Economics,Nicola Gennaioli; Andrei Shleifer; Robert Vishny,https://doi.org/10.1093/qje/qju012,crossref
10.1093/qje/qjz023,What do Workplace Wellness Programs do? Evidence from the Illinois Workplace Wellness Study*,2019,The Quarterly Journal of Economics,Damon Jones; David Molitor; Julian Reif,https://doi.org/10.1093/qje/qjz023,crossref
10.1108/09699980810902712,The role of climate for innovation in enhancing business performance,2008,"Engineering, Construction and Architectural Management",Kriengsak Panuwatwanich; Rodney A. Stewart; Sherif Mohamed,https://doi.org/10.1108/09699980810902712,crossref
10.1109/tem.2002.806709,Modeling impacts of process architecture on cost and schedule risk in product development,2002,IEEE Transactions on Engineering Management,T.R. Browning; S.D. Eppinger,https://doi.org/10.1109/tem.2002.806709,crossref
10.1109/tste.2017.2743349,Evaluation of Economic Benefits of DER Aggregation,2018,IEEE Transactions on Sustainable Energy,Georgia E. Asimakopoulou; Nikos D. Hatziargyriou,https://doi.org/10.1109/tste.2017.2743349,crossref
10.1111/1468-2346.12708,The Paris Agreement and the new logic of international climate politics,2016,International Affairs,ROBERT FALKNER,https://doi.org/10.1111/1468-2346.12708,crossref
10.1111/anti.12375,The Humanitarian War Against Migrant Smugglers at Sea,2017,Antipode,Glenda Garelli; Martina Tazzioli,https://doi.org/10.1111/anti.12375,crossref
10.1111/anti.12532,"“Fixing” Climate Change by Mortgaging the Future: Negative Emissions, Spatiotemporal Fixes, and the Political Economy of Delay",2019,Antipode,Wim Carton,https://doi.org/10.1111/anti.12532,crossref
10.1111/anti.12595,The Internet of Landlords: Digital Platforms and New Mechanisms of Rentier Capitalism,2020,Antipode,Jathan Sadowski,https://doi.org/10.1111/anti.12595,crossref
10.1111/anti.12702,Revanchism via Pedestrianism: Street‐level Bureaucracy in the Production of Uneven Policing Landscapes,2020,Antipode,Joshua J. Levy,https://doi.org/10.1111/anti.12702,crossref
10.1111/anti.12742,Bordering and Debordering Spaces of Asylum in the City of Frankfurt: Municipal Refugee Accommodation and Neighbourhood‐Based Volunteering,2021,Antipode,Martina Blank,https://doi.org/10.1111/anti.12742,crossref
10.1111/cag.12157,"A vast machine: Computer models, climate data, and the politics of global warming",2015,Canadian Geographies / Géographies canadiennes,,https://doi.org/10.1111/cag.12157,crossref
10.1111/cico.12193,Book Review:Book Reviews,2016,City &amp; Community,Cecelia Walsh–Russo,https://doi.org/10.1111/cico.12193,crossref
10.1111/ectj.12097,Double/debiased machine learning for treatment and structural parameters,2018,The Econometrics Journal,Victor Chernozhukov; Denis Chetverikov; Mert Demirer; Esther Duflo; Christian Hansen; Whitney Newey; James Robins,https://doi.org/10.1111/ectj.12097,crossref
10.1111/irel.12222,Issue Information,2019,Industrial Relations: A Journal of Economy and Society,,https://doi.org/10.1111/irel.12222,crossref
10.1111/j.1467-9663.2010.00611.x,RESIDENT PERCEPTIONS OF FLAGSHIP WATERFRONT REGENERATION: THE CASE OF THE KOP VAN ZUID IN ROTTERDAM,2010,Tijdschrift voor Economische en Sociale Geografie,BRIAN DOUCET; RONALD VAN KEMPEN; JAN VAN WEESEP,https://doi.org/10.1111/j.1467-9663.2010.00611.x,crossref
10.1111/j.1467-9787.2010.00704.x,DO LOCATION-BASED TAX INCENTIVES ATTRACT NEW BUSINESS ESTABLISHMENTS?*,2010,Journal of Regional Science,Andrew Hanson; Shawn Rohlin,https://doi.org/10.1111/j.1467-9787.2010.00704.x,crossref
10.1111/j.1468-2230.2004.00493.x,The Presumption of Innocence and the Human Rights Act,2004,The Modern Law Review,Victor Tadros; Stephen Tierney,https://doi.org/10.1111/j.1468-2230.2004.00493.x,crossref
10.1111/j.1468-2257.2012.00597.x,The Future of State and Local Economic Development Policy: What Research Is Needed,2012,Growth and Change,Timothy J. Bartik,https://doi.org/10.1111/j.1468-2257.2012.00597.x,crossref
10.1111/j.1549-0831.2009.00004.x,Community Economic Identity: The Coal Industry and Ideology Construction in West Virginia,2010,Rural Sociology,Shannon Elizabeth Bell; Richard York,https://doi.org/10.1111/j.1549-0831.2009.00004.x,crossref
10.1111/j.1944-8287.2010.01077.x,Selling City Futures: The Financialization of Urban Redevelopment Policy,2010,Economic Geography,Rachel Weber,https://doi.org/10.1111/j.1944-8287.2010.01077.x,crossref
10.1111/jors.12035,DO LOCATION‐BASED TAX INCENTIVES IMPROVE QUALITY OF LIFE AND QUALITY OF BUSINESS ENVIRONMENT?,2013,Journal of Regional Science,C. Lockwood Reynolds; Shawn Rohlin,https://doi.org/10.1111/jors.12035,crossref
10.1111/pbaf.12265,"Monetary Sovereignty: Nature, Implementation, and Implications",2020,Public Budgeting &amp; Finance,Eric Tymoigne,https://doi.org/10.1111/pbaf.12265,crossref
10.1111/pbaf.12270,Accrual Accounting and the Government's Intertemporal Budget Constraint,2020,Public Budgeting &amp; Finance,Timothy C. Irwin,https://doi.org/10.1111/pbaf.12270,crossref
10.1111/puar.13223,The Third and Fatal Shock: How Pandemic Killed the Millennial Paradigm,2020,Public Administration Review,Alasdair Roberts,https://doi.org/10.1111/puar.13223,crossref
10.1111/puar.13328,Celebrating 80 Years,2020,Public Administration Review,,https://doi.org/10.1111/puar.13328,crossref
10.1111/puar.13347,Governance: Struggle and Strife—Or Synergy and Success—In the <scp>Trans‐COVID</scp> Era,2021,Public Administration Review,Jeremy L. Hall,https://doi.org/10.1111/puar.13347,crossref
10.1111/puar.13350,Public Service in the Pandemic Era: A <scp>COVID</scp> Commentary,2021,Public Administration Review,Camilla Stivers,https://doi.org/10.1111/puar.13350,crossref
10.1111/puar.13353,Nudging Public Employees Through Descriptive Social Norms in Healthcare Organizations,2021,Public Administration Review,Nicola Belle; Paola Cantarelli,https://doi.org/10.1111/puar.13353,crossref
10.1111/puar.13427,Who Joins a Forum—And Who Does Not?—Evaluating Drivers of Forum Participation in Polycentric Governance Systems,2021,Public Administration Review,Mario Angst; Jack Mewhirter; Danielle McLaughlin; Manuel Fischer,https://doi.org/10.1111/puar.13427,crossref
10.1126/science.aao4408,Improving refugee integration through data-driven algorithmic assignment,2018,Science,Kirk Bansak; Jeremy Ferwerda; Jens Hainmueller; Andrea Dillon; Dominik Hangartner; Duncan Lawrence; Jeremy Weinstein,https://doi.org/10.1126/science.aao4408,crossref
10.1126/science.aba3758,Recalibrating global data center energy-use estimates,2020,Science,Eric Masanet; Arman Shehabi; Nuoa Lei; Sarah Smith; Jonathan Koomey,https://doi.org/10.1126/science.aba3758,crossref
10.1126/science.abo7027,Apoptotic cell identity induces distinct functional responses to IL-4 in efferocytic macrophages,2024,Science,Imke Liebold; Amirah Al Jawazneh; Christian Casar; Clarissa Lanzloth; Stephanie Leyk; Madeleine Hamley; Milagros N. Wong; Dominik Kylies; Stefanie K. Gräfe; Ilka Edenhofer; Irene Aranda-Pardos; Marie Kriwet; Helmuth Haas; Jenny Krause; Alexandros Hadjilaou; Andra B. Schromm; Ulricke Richardt; Petra Eggert; Dennis Tappe; Sören A. Weidemann; Sourav Ghosh; Christian F. Krebs; Noelia A-Gonzalez; Anna Worthmann; Ansgar W. Lohse; Samuel Huber; Carla V. Rothlin; Victor G. Puelles; Thomas Jacobs; Nicola Gagliani; Lidia Bosurgi,https://doi.org/10.1126/science.abo7027,crossref
10.1145/3531146.3533234,Measuring the Carbon Intensity of AI in Cloud Instances,2022,2022 ACM Conference on Fairness Accountability and Transparency,Jesse Dodge; Taylor Prewitt; Remi Tachet des Combes; Erika Odmark; Roy Schwartz; Emma Strubell; Alexandra Sasha Luccioni; Noah A. Smith; Nicole DeCario; Will Buchanan,https://doi.org/10.1145/3531146.3533234,crossref
10.1146/annurev-economics-080614-115630,The US Electricity Industry After 20 Years of Restructuring,2015,Annual Review of Economics,Severin Borenstein; James Bushnell,https://doi.org/10.1146/annurev-economics-080614-115630,crossref
10.1177/00027649921955326,The Ethnography of Infrastructure,1999,American Behavioral Scientist,SUSAN LEIGH STAR,https://doi.org/10.1177/00027649921955326,crossref
10.1177/001979391006300207,Changes in Returns to Education in Latin America: The Role of Demand and Supply of Skills,2010,ILR Review,Marco Manacorda; Carolina Sanchez-Paramo; Norbert Schady,https://doi.org/10.1177/001979391006300207,crossref
10.1177/0047287506288870,Economic Impact Studies: Instruments for Political Shenanigans?,2006,Journal of Travel Research,John L. Crompton,https://doi.org/10.1177/0047287506288870,crossref
10.1177/0097700413497551,"The Reinvention of Development Planning in China, 1993–2012",2013,Modern China,Sebastian Heilmann; Oliver Melton,https://doi.org/10.1177/0097700413497551,crossref
10.1177/0160017604266026,Theorizing Land-Cover and Land-Use Change: The Case of Tropical Deforestation,2004,International Regional Science Review,Robert Walker,https://doi.org/10.1177/0160017604266026,crossref
10.1177/0160017604266027,"Modeling Deforestation at Distinct Geographic Scales and Time Periods in Santa Cruz, Bolivia",2004,International Regional Science Review,BenoÎt Mertens; David Kaimowitz; Atie Puntodewo; Jerry Vanclay; Patricia Mendez,https://doi.org/10.1177/0160017604266027,crossref
10.1177/0163443716643157,Governance by algorithms: reality construction by algorithmic selection on the Internet,2016,"Media, Culture &amp; Society",Natascha Just; Michael Latzer,https://doi.org/10.1177/0163443716643157,crossref
10.1177/0163443720904601,Climate extraction and supply chains of data,2020,"Media, Culture &amp; Society",Patrick Brodie,https://doi.org/10.1177/0163443720904601,crossref
10.1177/0308518x16651445,"Speculative futures: Cities, data, and governance beyond smart urbanism",2016,Environment and Planning A: Economy and Space,Agnieszka Leszczynski,https://doi.org/10.1177/0308518x16651445,crossref
10.1177/0309132516664800,"Digital turn, digital geographies?",2016,Progress in Human Geography,James Ash; Rob Kitchin; Agnieszka Leszczynski,https://doi.org/10.1177/0309132516664800,crossref
10.1177/0891242402239198,"The Savings and Credit Management of Low-Income, Low-Wealth Black and White Families",2003,Economic Development Quarterly,William D. Bradford,https://doi.org/10.1177/0891242402239198,crossref
10.1177/0891242413479140,Business Incentive Adoption in the Recession,2013,Economic Development Quarterly,Mildred E. Warner; Lingwen Zheng,https://doi.org/10.1177/0891242413479140,crossref
10.1177/0891242413506744,Visitor Willingness to Pay U.S. Forest Service Recreation Fees in New West Rural Mountain Economies,2013,Economic Development Quarterly,Catherine M. H. Keske; Adam Mayer,https://doi.org/10.1177/0891242413506744,crossref
10.1177/089124249901300302,Do Business Tax Incentives Contribute to a Divergence in Economic Growth?,1999,Economic Development Quarterly,Ernest P. Goss; Joseph M. Phillips,https://doi.org/10.1177/089124249901300302,crossref
10.1177/107808702401097808,Applying Market Solutions to Public Services,2002,Urban Affairs Review,Mildred Warner; Amir Hefetz,https://doi.org/10.1177/107808702401097808,crossref
10.1177/1078087414527064,The L.A. Live Community Benefits Agreement,2014,Urban Affairs Review,Leland Saito; Jonathan Truong,https://doi.org/10.1177/1078087414527064,crossref
10.1177/1078087414558948,Reflections on Regime Politics,2014,Urban Affairs Review,Clarence N. Stone,https://doi.org/10.1177/1078087414558948,crossref
