record_id,source_id,asset_type,project_or_source_name,location,country,year,source_type,method,funding_or_bias_flag,capex_value,capex_currency,capex_price_year,capex_aud_2026,gfa_m2,capacity_mw,construction_jobs_peak,construction_jobs_average,construction_duration_months,construction_job_years,operations_jobs_fte,direct_jobs_only,total_supported_jobs,projected_or_realised,reported_or_derived,metric_notes,source_quote,page_or_location,source_url,full_text_file,confidence,ra_verification_status
cmp_src_0101_metric_001,cmp_src_0101,public_infrastructure_or_methods,"The Path to Matcha Repurchase: Ritual Attractiveness, Self-Congruence, and Preference",,,2026.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. economic impact assessment | ",,,10.5281/zenodo.21130220,,unverified_candidate_source,not_started
cmp_src_0100_metric_001,cmp_src_0100,advanced_manufacturing_or_fab,The Modelling of Digital Twins Technology in the Construction Process of Prefabricated Buildings,,,2021,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1155/2021/2801557,,unverified_candidate_source,not_started
cmp_src_0099_metric_001,cmp_src_0099,energy_or_utility,Table 5 - 1 in Preliminary Environmental and Social Impact Assessment 100 MW Solar PV Plant by Navoi in Uzbekistan,,,2020.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. jobs per million investment | ",,,https://zenodo.org/doi/10.5281/zenodo.17729853,,unverified_candidate_source,not_started
cmp_src_0098_metric_001,cmp_src_0098,energy_or_utility,TEAMx_DECIPHER_MonteBaldo Doppler Wind Lidar (CNR-ISAC),,,2026.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. jobs per million investment | ",,,10.5281/zenodo.20346901,,unverified_candidate_source,not_started
cmp_src_0097_metric_001,cmp_src_0097,energy_or_utility,Sustainable vehicle route planning under uncertainty for modular integrated construction: multi-trip time-dependent VRP with time windows and data analytics,,,2025,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1007/s10479-024-06442-2,,unverified_candidate_source,not_started
cmp_src_0096_metric_001,cmp_src_0096,advanced_manufacturing_or_fab,Sustainable construction aspects of using prefabrication in dense urban environment: a Hong Kong case study,,,2008,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1080/01446190802259043,,unverified_candidate_source,not_started
cmp_src_0095_metric_001,cmp_src_0095,advanced_manufacturing_or_fab,Sustainable Performance of Buildings through Modular Prefabrication in the Construction Phase: A Comparative Study,,,2019,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.3390/su11205658,,unverified_candidate_source,not_started
cmp_src_0094_metric_001,cmp_src_0094,advanced_manufacturing_or_fab,Surveying and digital workflow in energy performance retrofit projects using prefabricated elements,,,2011,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.autcon.2011.04.001,,unverified_candidate_source,not_started
cmp_src_0073_metric_001,cmp_src_0073,public_infrastructure_or_methods,"National Travel Survey, 2002-2024: Special Licence Access",,,2026.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. economic impact assessment | ",,,https://datacatalogue.ukdataservice.ac.uk/studies/study/7553,,unverified_candidate_source,not_started
cmp_src_0065_metric_001,cmp_src_0065,advanced_manufacturing_or_fab,Lean manufacturing applications in prefabricated construction projects,,,2023,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.autcon.2023.104790,,unverified_candidate_source,not_started
cmp_src_0071_metric_001,cmp_src_0071,public_infrastructure_or_methods,NUOnet (Nutrient Use and Outcome Network) database,,,2026.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. economic impact assessment | ",,,https://www.datalumos.org/datalumos/project/250288/version/V1/view,,unverified_candidate_source,not_started
cmp_src_0042_metric_001,cmp_src_0042,high_rise_or_office,An overview of benefits and challenges of building information modelling (BIM) adoption in UK residential projects,,,2019,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1108/ci-04-2017-0030,,unverified_candidate_source,not_started
cmp_src_0049_metric_001,cmp_src_0049,public_infrastructure_or_methods,Building back better: How big are green spending multipliers?,,,2022,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.ecolecon.2021.107305,,unverified_candidate_source,not_started
cmp_src_0048_metric_001,cmp_src_0048,high_rise_or_office,Briefing: Modular integrated construction for high-rise buildings,,,2020,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1680/jmuen.18.00028,,unverified_candidate_source,not_started
cmp_src_0047_metric_001,cmp_src_0047,advanced_manufacturing_or_fab,BIM-blockchain integrated automatic asset tracking and delay propagation analysis for prefabricated construction projects,,,2024,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.autcon.2024.105854,,unverified_candidate_source,not_started
cmp_src_0046_metric_001,cmp_src_0046,data_centre_benchmark,Automatic reconstruction of as-built building information models from laser-scanned point clouds: A review of related techniques,,,2010,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.autcon.2010.06.007,,unverified_candidate_source,not_started
cmp_src_0045_metric_001,cmp_src_0045,hospital_or_social_infrastructure,Automated compliance checking in healthcare building design,,,2021,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.autcon.2021.103822,,unverified_candidate_source,not_started
cmp_src_0044_metric_001,cmp_src_0044,warehouse_or_logistics,"Artificial intelligence for production, operations and logistics management in modular construction industry: A systematic literature review",,,2024,doi_verified_academic_or_report,,possible_industry_or_consultant_bias,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.inffus.2024.102423,,unverified_candidate_source,not_started
cmp_src_0070_metric_001,cmp_src_0070,advanced_manufacturing_or_fab,Multi-objective optimization for coordinated production and transportation in prefabricated construction with on-site lifting requirements,,,2024,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.cie.2024.110017,,unverified_candidate_source,not_started
cmp_src_0041_metric_001,cmp_src_0041,advanced_manufacturing_or_fab,An overall review of research on prefabricated construction supply chain management,,,2022,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1108/ecam-07-2021-0668,,unverified_candidate_source,not_started
cmp_src_0051_metric_001,cmp_src_0051,high_rise_or_office; advanced_manufacturing_or_fab,Comparative study of greenhouse gas emissions between off-site prefabrication and conventional construction methods: Two case studies of residential projects,,,2013,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.enbuild.2013.07.033,,unverified_candidate_source,not_started
cmp_src_0040_metric_001,cmp_src_0040,unclear_or_methods_only,"An IoT-based autonomous system for workers' safety in construction sites with real-time alarming, monitoring, and positioning strategies",,,2018,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.autcon.2017.12.033,,unverified_candidate_source,not_started
cmp_src_0039_metric_001,cmp_src_0039,advanced_manufacturing_or_fab,An Internet of Things-enabled BIM platform for on-site assembly services in prefabricated construction,,,2018,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.autcon.2018.01.001,,unverified_candidate_source,not_started
cmp_src_0038_metric_001,cmp_src_0038,high_rise_or_office,A review on modular construction for high-rise buildings,,,2020,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.istruc.2020.09.070,,unverified_candidate_source,not_started
cmp_src_0037_metric_001,cmp_src_0037,public_infrastructure_or_methods,A Strategic Framework for Copyright-Free Science: Dismantling Publishing Monopolies in the Knowledge Commons,,,2026.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. economic impact assessment | ",,,https://zenodo.org/doi/10.5281/zenodo.21005483,,unverified_candidate_source,not_started
cmp_src_0036_metric_001,cmp_src_0036,public_infrastructure_or_methods,A Strategic Framework for Copyright-Free Science: Dismantling Publishing Monopolies in the Knowledge Commons,,,2026.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. economic impact assessment | ",,,https://zenodo.org/doi/10.5281/zenodo.21005482,,unverified_candidate_source,not_started
cmp_src_0035_metric_001,cmp_src_0035,advanced_manufacturing_or_fab,A Scientometric Review of Management of Prefabricated Construction from 2011–2021,,,2022,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.3390/buildings12101515,,unverified_candidate_source,not_started
cmp_src_0034_metric_001,cmp_src_0034,advanced_manufacturing_or_fab,A Conceptual Development Framework for Prefabricated Construction Supply Chain Management: An Integrated Overview,,,2020,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.3390/su12051878,,unverified_candidate_source,not_started
cmp_src_0050_metric_001,cmp_src_0050,advanced_manufacturing_or_fab; data_centre_benchmark,Cloud asset-enabled integrated IoT platform for lean prefabricated construction,,,2018,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.autcon.2018.05.012,,unverified_candidate_source,not_started
