triage_id,dedupe_key,title,year,container_or_repository,authors_or_creators,doi,url,source_origin,evidence_note,citation_audit_status,relevance_score,score_reason,asset_type_guess,evidence_role_guess,source_type_guess,funding_or_bias_flag,priority,include_for_RA,ra_next_action
cmp_src_0056,10.5281/zenodo.17729853,Table 5 - 1 in Preliminary Environmental and Social Impact Assessment 100 MW Solar PV Plant by Navoi in Uzbekistan,2020.0,World Bank (WB),"McAlister, Greg; Cuthbert, Dr Brian; Bell, Iain",10.5281/zenodo.17729853,https://zenodo.org/doi/10.5281/zenodo.17729853,datasets,jobs per million investment | ,,11,has DOI; asset-class keywords found; employment/capex/normalisation keywords found,energy_or_utility,capex; capacity_mw,doi_verified_academic_or_report,,high,True,verify cited benchmark and extract metric/page
cmp_src_0057,10.1177/0891242402016001009,The Economic Impact of Educational Institutions: Issues and Methodology,2002,Economic Development Quarterly,Melanie Blackwell; Steven Cobb; David Weinberg,10.1177/0891242402016001009,https://doi.org/10.1177/0891242402016001009,verified_sources,,,11,has DOI; asset-class keywords found; employment/capex/normalisation keywords found,public_infrastructure_or_methods,context_only,doi_verified_academic_or_report,,high,True,verify cited benchmark and extract metric/page
cmp_src_0058,10.1016/j.ecolecon.2016.11.005,The Economic Impacts of Droughts: A Framework for Analysis,2017,Ecological Economics,Jaume Freire-González; Christopher Decker; Jim W. Hall,10.1016/j.ecolecon.2016.11.005,https://doi.org/10.1016/j.ecolecon.2016.11.005,verified_sources,,,11,has DOI; asset-class keywords found; employment/capex/normalisation keywords found,public_infrastructure_or_methods,context_only,doi_verified_academic_or_report,,high,True,verify cited benchmark and extract metric/page
cmp_src_0059,10.3386/w27625,The Macroeconomic Consequences of Infrastructure Investment,2020,,Valerie Ramey,10.3386/w27625,https://doi.org/10.3386/w27625,verified_sources,,verified,11,citation audit verified; has DOI; employment/capex/normalisation keywords found,unclear_or_methods_only,capex,doi_verified_academic_or_report,,high,True,verify cited benchmark and extract metric/page
cmp_src_0060,10.1016/s0048-7333(98)00083-3,The economic impact of Canadian university R&amp;D,1998,Research Policy,Fernand Martin,10.1016/s0048-7333(98)00083-3,https://doi.org/10.1016/s0048-7333(98)00083-3,verified_sources,,,11,has DOI; asset-class keywords found; employment/capex/normalisation keywords found,public_infrastructure_or_methods,context_only,doi_verified_academic_or_report,,high,True,verify cited benchmark and extract metric/page
cmp_src_0061,10.1016/j.telpol.2009.07.004,The economic impact of broadband on growth: A simultaneous approach,2009,Telecommunications Policy,Pantelis Koutroumpis,10.1016/j.telpol.2009.07.004,https://doi.org/10.1016/j.telpol.2009.07.004,verified_sources,,,11,has DOI; asset-class keywords found; employment/capex/normalisation keywords found,public_infrastructure_or_methods,context_only,doi_verified_academic_or_report,,high,True,verify cited benchmark and extract metric/page
cmp_src_0062,10.1016/j.econedurev.2006.07.010,The economic impact of colleges and universities,2007,Economics of Education Review,John J. Siegfried; Allen R. Sanderson; Peter McHenry,10.1016/j.econedurev.2006.07.010,https://doi.org/10.1016/j.econedurev.2006.07.010,verified_sources,,,11,has DOI; asset-class keywords found; employment/capex/normalisation keywords found,public_infrastructure_or_methods,context_only,doi_verified_academic_or_report,,high,True,verify cited benchmark and extract metric/page
cmp_src_0063,10.1080/03075079.2015.1111324,The economic impact of higher education institutions in Ireland: evidence from disaggregated input–output tables,2015,Studies in Higher Education,Qiantao Zhang; Charles Larkin; Brian M. Lucey,10.1080/03075079.2015.1111324,https://doi.org/10.1080/03075079.2015.1111324,verified_sources,,,11,has DOI; asset-class keywords found; employment/capex/normalisation keywords found,public_infrastructure_or_methods,context_only,doi_verified_academic_or_report,,high,True,verify cited benchmark and extract metric/page
cmp_src_0064,10.1016/j.ecolecon.2008.12.003,The economic impacts of drought on the economy of Iran: An integration of linear programming and macroeconometric modelling approaches,2009,Ecological Economics,Habibollah Salami; Naser Shahnooshi; Kenneth J. Thomson,10.1016/j.ecolecon.2008.12.003,https://doi.org/10.1016/j.ecolecon.2008.12.003,verified_sources,,,11,has DOI; asset-class keywords found; employment/capex/normalisation keywords found,public_infrastructure_or_methods,context_only,doi_verified_academic_or_report,,high,True,verify cited benchmark and extract metric/page
cmp_src_0065,10.1016/j.marpol.2013.05.003,The economic impacts of marine energy developments: A case study from Scotland,2014,Marine Policy,G.J. Allan; P. Lecca; P.G. McGregor; J.K. Swales,10.1016/j.marpol.2013.05.003,https://doi.org/10.1016/j.marpol.2013.05.003,verified_sources,,,11,has DOI; asset-class keywords found; employment/capex/normalisation keywords found,public_infrastructure_or_methods,context_only,doi_verified_academic_or_report,,high,True,verify cited benchmark and extract metric/page
cmp_src_0066,10.1016/j.renene.2021.10.066,"The effects of non-renewable energy, renewable energy, economic growth, and foreign direct investment on the sustainability of African countries",2022,Renewable Energy,Nassima Djellouli; Latifa Abdelli; Mohamed Elheddad; Rizwan Ahmed; Haider Mahmood,10.1016/j.renene.2021.10.066,https://doi.org/10.1016/j.renene.2021.10.066,verified_sources,,,11,has DOI; asset-class keywords found; employment/capex/normalisation keywords found,energy_or_utility,capex,doi_verified_academic_or_report,,high,True,verify cited benchmark and extract metric/page
cmp_src_0067,10.1016/j.eneco.2007.09.001,"The impact of DOE building technology energy efficiency programs on U.S. employment, income, and investment",2008,Energy Economics,Michael J. Scott; Joseph M. Roop; Robert W. Schultz; David M. Anderson; Katherine A. Cort,10.1016/j.eneco.2007.09.001,https://doi.org/10.1016/j.eneco.2007.09.001,verified_sources,,,11,has DOI; asset-class keywords found; employment/capex/normalisation keywords found,energy_or_utility,capex,doi_verified_academic_or_report,,high,True,verify cited benchmark and extract metric/page
cmp_src_0068,10.1016/j.eneco.2017.08.025,The local socio-economic impacts of large hydropower plant development in a developing country,2017,Energy Economics,Felipe A.M. de Faria; Alex Davis; Edson Severnini; Paulina Jaramillo,10.1016/j.eneco.2017.08.025,https://doi.org/10.1016/j.eneco.2017.08.025,verified_sources,,,11,has DOI; asset-class keywords found; employment/capex/normalisation keywords found,energy_or_utility; public_infrastructure_or_methods,context_only,doi_verified_academic_or_report,,high,True,verify cited benchmark and extract metric/page
cmp_src_0069,10.1016/j.heliyon.2024.e35134,The socioeconomic impact of climate change in developing countries over the next decades: A literature survey,2024,Heliyon,Philip Kofi Adom,10.1016/j.heliyon.2024.e35134,https://doi.org/10.1016/j.heliyon.2024.e35134,verified_sources,,,11,has DOI; asset-class keywords found; employment/capex/normalisation keywords found,public_infrastructure_or_methods,context_only,doi_verified_academic_or_report,,high,True,verify cited benchmark and extract metric/page
cmp_src_0070,10.5281/zenodo.21127901,Underlying data to 'Mind the Gap: From Policy to Practice at CNR. An Analysis of Career Advancement Criteria in Light of the Agreement on Reforming Research Assessment',2026.0,Zenodo,"Di Donato, Francesca; Mannocci, Andrea; Pecoraro, Fabrizio; Provost, Lottie",10.5281/zenodo.21127901,10.5281/zenodo.21127901,datasets,economic impact assessment | ,,11,has DOI; asset-class keywords found; employment/capex/normalisation keywords found,public_infrastructure_or_methods,context_only,doi_verified_academic_or_report,,high,True,verify cited benchmark and extract metric/page
cmp_src_0071,10.1016/j.ijproman.2017.02.002,A new model for effective post-disaster housing reconstruction: Lessons from Gujarat and Bihar in India,2017,International Journal of Project Management,Mittul Vahanvati; Martin Mulligan,10.1016/j.ijproman.2017.02.002,https://doi.org/10.1016/j.ijproman.2017.02.002,verified_sources,,,10,has DOI; employment/capex/normalisation keywords found; authoritative or scholarly source hint,unclear_or_methods_only,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0072,10.1016/j.jue.2014.01.002,Airports and urban sectoral employment,2014,Journal of Urban Economics,Nicholas Sheard,10.1016/j.jue.2014.01.002,https://doi.org/10.1016/j.jue.2014.01.002,verified_sources,,,10,has DOI; employment/capex/normalisation keywords found; authoritative or scholarly source hint,unclear_or_methods_only,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0073,10.3368/jhr.xxxviii.3.701,An Economic Model of Locus of Control and the Human Capital Investment Decision,2003,Journal of Human Resources,Margo Coleman; Thomas DeLeire,10.3368/jhr.xxxviii.3.701,https://doi.org/10.3368/jhr.xxxviii.3.701,verified_sources,,,10,has DOI; employment/capex/normalisation keywords found; authoritative or scholarly source hint,unclear_or_methods_only,capex,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0074,10.2307/2231342,An Introduction to Regional Economics.,1972,The Economic Journal,G. C. Cameron; Edgar M. Hoover,10.2307/2231342,https://doi.org/10.2307/2231342,verified_sources,,,10,has DOI; asset-class keywords found; authoritative or scholarly source hint,public_infrastructure_or_methods,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0075,10.1111/1759-3441.12105,Can An “Indigenous Employment Program” Work? A Case Study of National Australia Bank,2015,Economic Papers: A journal of applied economics and policy,Anne Daly; Tesfaye A. Gebremedhin,10.1111/1759-3441.12105,https://doi.org/10.1111/1759-3441.12105,verified_sources,,,10,has DOI; employment/capex/normalisation keywords found; authoritative or scholarly source hint,unclear_or_methods_only,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0076,10.1016/j.jclepro.2019.03.003,"Comprehensive investigation of embodied carbon emissions, costs, design parameters, and serviceability in optimum green construction of two-way slabs in buildings",2019,Journal of Cleaner Production,Byung Kwan Oh; Branko Glisic; Seol Ho Lee; Tongjun Cho; Hyo Seon Park,10.1016/j.jclepro.2019.03.003,https://doi.org/10.1016/j.jclepro.2019.03.003,verified_sources,,,10,has DOI; employment/capex/normalisation keywords found; authoritative or scholarly source hint,unclear_or_methods_only,context_only,government_or_audit,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0077,10.1016/j.ijproman.2013.05.007,Construction industry productivity and the potential for collaborative practice,2014,International Journal of Project Management,Richard Fulford; Craig Standing,10.1016/j.ijproman.2013.05.007,https://doi.org/10.1016/j.ijproman.2013.05.007,verified_sources,,,10,has DOI; employment/capex/normalisation keywords found; authoritative or scholarly source hint,unclear_or_methods_only,context_only,doi_verified_academic_or_report,possible_industry_or_consultant_bias,medium,True,verify cited benchmark and extract metric/page
cmp_src_0078,10.1016/j.ijproman.2008.07.003,Cost escalation and schedule delays in road construction projects in Zambia,2009,International Journal of Project Management,Chabota Kaliba; Mundia Muya; Kanyuka Mumba,10.1016/j.ijproman.2008.07.003,https://doi.org/10.1016/j.ijproman.2008.07.003,verified_sources,,,10,has DOI; employment/capex/normalisation keywords found; authoritative or scholarly source hint,unclear_or_methods_only,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0079,10.1016/j.ejor.2020.11.045,"Designing interagency responses to wicked problems: Creating a common, cross-agency understanding",2021,European Journal of Operational Research,Pamela Sydelko; Gerald Midgley; Angela Espinosa,10.1016/j.ejor.2020.11.045,https://doi.org/10.1016/j.ejor.2020.11.045,verified_sources,,,10,has DOI; employment/capex/normalisation keywords found; authoritative or scholarly source hint,unclear_or_methods_only,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0080,10.1016/j.jue.2018.07.002,"Does federal contracting spur development? Federal contracts, income, output, and jobs in US cities",2018,Journal of Urban Economics,Michiel Gerritse; Andrés Rodríguez-Pose,10.1016/j.jue.2018.07.002,https://doi.org/10.1016/j.jue.2018.07.002,verified_sources,,,10,has DOI; employment/capex/normalisation keywords found; authoritative or scholarly source hint,unclear_or_methods_only,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0081,10.1061/(asce)co.1943-7862.0000160,Evaluation of Risk Factors Leading to Cost Overrun in Delivery of Highway Construction Projects,2010,Journal of Construction Engineering and Management,Garry D. Creedy; Martin Skitmore; Johnny K. W. Wong,10.1061/(asce)co.1943-7862.0000160,https://doi.org/10.1061/(asce)co.1943-7862.0000160,verified_sources,,,10,has DOI; employment/capex/normalisation keywords found; authoritative or scholarly source hint,unclear_or_methods_only,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0082,10.1002/smj.970,Explaining temporal orientation: Evidence from the durability of firms' capital investments,2011,Strategic Management Journal,David Souder; Philip Bromiley,10.1002/smj.970,https://doi.org/10.1002/smj.970,verified_sources,,,10,has DOI; employment/capex/normalisation keywords found; authoritative or scholarly source hint,unclear_or_methods_only,capex,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0083,10.1061/(asce)me.1943-5479.0000391,"Factors Affecting Schedule Delay, Cost Overrun, and Quality Level in Public Construction Projects",2016,Journal of Management in Engineering,Jesper Kranker Larsen; Geoffrey Qiping Shen; Søren Munch Lindhard; Thomas Ditlev Brunoe,10.1061/(asce)me.1943-5479.0000391,https://doi.org/10.1061/(asce)me.1943-5479.0000391,verified_sources,,,10,has DOI; employment/capex/normalisation keywords found; authoritative or scholarly source hint,unclear_or_methods_only,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0084,10.1111/j.1541-0072.1993.tb01830.x,Genuine Economic Returns to Infrastructure Investment,1993,Policy Studies Journal,David Alan Aschauer,10.1111/j.1541-0072.1993.tb01830.x,https://doi.org/10.1111/j.1541-0072.1993.tb01830.x,verified_sources,,,10,has DOI; employment/capex/normalisation keywords found; authoritative or scholarly source hint,unclear_or_methods_only,capex,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0085,10.1016/j.jbankfin.2022.106510,Geographic proximity and corporate investment efficiency: Evidence from high-speed rail construction in China,2022,Journal of Banking &amp; Finance,Yizhong Wu; Chien-Chiang Lee; Chi-Chuan Lee; Diyun Peng,10.1016/j.jbankfin.2022.106510,https://doi.org/10.1016/j.jbankfin.2022.106510,verified_sources,,,10,has DOI; employment/capex/normalisation keywords found; authoritative or scholarly source hint,unclear_or_methods_only,capex,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0086,10.1093/qje/qjs050,Human Capital and Regional Development *,2012,The Quarterly Journal of Economics,Nicola Gennaioli; Rafael La Porta; Florencio Lopez-de-Silanes; Andrei Shleifer,10.1093/qje/qjs050,https://doi.org/10.1093/qje/qjs050,verified_sources,,,10,has DOI; asset-class keywords found; authoritative or scholarly source hint,public_infrastructure_or_methods,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0087,10.1086/209979,"Immigrant Inflows, Native Outflows, and the Local Labor Market Impacts of Higher Immigration",2001,Journal of Labor Economics,David Card,10.1086/209979,https://doi.org/10.1086/209979,verified_sources,,,10,has DOI; employment/capex/normalisation keywords found; authoritative or scholarly source hint,unclear_or_methods_only,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0088,10.1016/j.jclepro.2016.10.041,Influence of variations in CO 2 emission data upon environmental impact of building construction,2017,Journal of Cleaner Production,Byung Kwan Oh; Se Woon Choi; Hyo Seon Park,10.1016/j.jclepro.2016.10.041,https://doi.org/10.1016/j.jclepro.2016.10.041,verified_sources,,,10,has DOI; employment/capex/normalisation keywords found; authoritative or scholarly source hint,unclear_or_methods_only,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0089,10.1006/jcec.2000.1693,Infrastructure Development and Economic Growth: An Explanation for Regional Disparities in China?,2001,Journal of Comparative Economics,Sylvie Démurger,10.1006/jcec.2000.1693,https://doi.org/10.1006/jcec.2000.1693,verified_sources,,,10,has DOI; asset-class keywords found; authoritative or scholarly source hint,public_infrastructure_or_methods,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0090,10.1016/j.jclepro.2014.05.031,"Integrated CO2, cost, and schedule management system for building construction projects using the earned value management theory",2015,Journal of Cleaner Production,Jimin Kim; Choongwan Koo; Chan-Joong Kim; Taehoon Hong; Hyo Seon Park,10.1016/j.jclepro.2014.05.031,https://doi.org/10.1016/j.jclepro.2014.05.031,verified_sources,,,10,has DOI; employment/capex/normalisation keywords found; authoritative or scholarly source hint,unclear_or_methods_only,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0091,10.1016/j.jclepro.2018.06.158,Investigating the energy transition to a coal free residential sector in Kazakhstan using a regionally disaggregated energy systems model,2018,Journal of Cleaner Production,Aiymgul Kerimray; Bakytzhan Suleimenov; Rocco De Miglio; Luis Rojas-Solórzano; Mehdi Amouei Torkmahalleh; Brian P. Ó Gallachóir,10.1016/j.jclepro.2018.06.158,https://doi.org/10.1016/j.jclepro.2018.06.158,verified_sources,,,10,has DOI; asset-class keywords found; authoritative or scholarly source hint,high_rise_or_office; public_infrastructure_or_methods,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0092,10.1111/jors.12479,Issue Information,2020,Journal of Regional Science,,10.1111/jors.12479,https://doi.org/10.1111/jors.12479,verified_sources,,,10,has DOI; asset-class keywords found; authoritative or scholarly source hint,public_infrastructure_or_methods,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0093,10.1093/jeg/lby016,"Money and Finance After the Crisis. Critical Thinking for Uncertain Times Brett Christophers, Andrew Leyshon and Geoff Mann",2018,Journal of Economic Geography,Sabine Dörry,10.1093/jeg/lby016,https://doi.org/10.1093/jeg/lby016,verified_sources,,,10,has DOI; employment/capex/normalisation keywords found; authoritative or scholarly source hint,unclear_or_methods_only,operational_jobs,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0094,10.1162/003355303322552856,Mother's Education and the Intergenerational Transmission of Human Capital: Evidence from College Openings,2003,The Quarterly Journal of Economics,J. Currie; E. Moretti,10.1162/003355303322552856,https://doi.org/10.1162/003355303322552856,verified_sources,,,10,has DOI; asset-class keywords found; authoritative or scholarly source hint,energy_or_utility,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0095,10.1016/j.jclepro.2022.133183,Nonlinear impacts of renewable energy consumption on economic growth and environmental pollution across China,2022,Journal of Cleaner Production,Chenggang Li; Tao Lin; Yuzhu Chen; Ying Yan; Zhenci Xu,10.1016/j.jclepro.2022.133183,https://doi.org/10.1016/j.jclepro.2022.133183,verified_sources,,,10,has DOI; asset-class keywords found; authoritative or scholarly source hint,energy_or_utility,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0096,10.1257/jep.6.4.189,Policy Watch: Infrastructure Investment and Economic Growth,1992,Journal of Economic Perspectives,Alicia H Munnell,10.1257/jep.6.4.189,https://doi.org/10.1257/jep.6.4.189,verified_sources,,,10,has DOI; employment/capex/normalisation keywords found; authoritative or scholarly source hint,unclear_or_methods_only,capex,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0097,10.1086/705716,Robots and Jobs: Evidence from US Labor Markets,2020,Journal of Political Economy,Daron Acemoglu; Pascual Restrepo,10.1086/705716,https://doi.org/10.1086/705716,verified_sources,,,10,has DOI; employment/capex/normalisation keywords found; authoritative or scholarly source hint,unclear_or_methods_only,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0098,10.1016/j.jtrangeo.2018.11.005,Shortest path distance vs. least directional change: Empirical testing of space syntax and geographic theories concerning pedestrian route choice behaviour,2019,Journal of Transport Geography,Farjana Shatu; Tan Yigitcanlar; Jonathan Bunker,10.1016/j.jtrangeo.2018.11.005,https://doi.org/10.1016/j.jtrangeo.2018.11.005,verified_sources,,,10,has DOI; employment/capex/normalisation keywords found; authoritative or scholarly source hint,unclear_or_methods_only,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0099,10.1257/jep.33.2.89,Ten Years After the Financial Crisis: What Have We Learned from the Renaissance in Fiscal Research?,2019,Journal of Economic Perspectives,Valerie A. Ramey,10.1257/jep.33.2.89,https://doi.org/10.1257/jep.33.2.89,verified_sources,,,10,has DOI; employment/capex/normalisation keywords found; authoritative or scholarly source hint,unclear_or_methods_only,operational_jobs,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0100,10.1257/jep.32.1.3,The Economic Implications of Housing Supply,2018,Journal of Economic Perspectives,Edward Glaeser; Joseph Gyourko,10.1257/jep.32.1.3,https://doi.org/10.1257/jep.32.1.3,verified_sources,,verified,10,citation audit verified; has DOI; authoritative or scholarly source hint,unclear_or_methods_only,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0101,10.1162/003355303322552810,The Labor Demand Curve is Downward Sloping: Reexamining the Impact of Immigration on the Labor Market,2003,The Quarterly Journal of Economics,G. J. Borjas,10.1162/003355303322552810,https://doi.org/10.1162/003355303322552810,verified_sources,,,10,has DOI; employment/capex/normalisation keywords found; authoritative or scholarly source hint,unclear_or_methods_only,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0102,10.1093/qje/qjy024,"The Mission: Human Capital Transmission, Economic Persistence, and Culture in South America*",2018,The Quarterly Journal of Economics,Felipe Valencia Caicedo,10.1093/qje/qjy024,https://doi.org/10.1093/qje/qjy024,verified_sources,,,10,has DOI; asset-class keywords found; authoritative or scholarly source hint,energy_or_utility,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0103,10.1162/qjec.2010.125.1.215,The Value of School Facility Investments: Evidence from a Dynamic Regression Discontinuity Design<sup>*</sup>,2010,Quarterly Journal of Economics,Stephanie Riegg Cellini; Fernando Ferreira; Jesse Rothstein,10.1162/qjec.2010.125.1.215,https://doi.org/10.1162/qjec.2010.125.1.215,verified_sources,,,10,has DOI; employment/capex/normalisation keywords found; authoritative or scholarly source hint,unclear_or_methods_only,capex,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0104,10.1016/j.jpubeco.2014.08.002,"The effect of school construction on test scores, school enrollment, and home prices",2014,Journal of Public Economics,Christopher A. Neilson; Seth D. Zimmerman,10.1016/j.jpubeco.2014.08.002,https://doi.org/10.1016/j.jpubeco.2014.08.002,verified_sources,,,10,has DOI; employment/capex/normalisation keywords found; authoritative or scholarly source hint,unclear_or_methods_only,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0105,10.1080/09638199.2022.2122538,"The impact of foreign direct investment on CO
            <sub>2</sub>
            emissions considering economic development: Evidence from South Korea",2022,The Journal of International Trade &amp; Economic Development,Soo-Eun Kim; Jun Ho Seok,10.1080/09638199.2022.2122538,https://doi.org/10.1080/09638199.2022.2122538,verified_sources,,,10,has DOI; employment/capex/normalisation keywords found; authoritative or scholarly source hint,unclear_or_methods_only,capex,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0106,10.1016/j.jtrangeo.2003.12.004,The transport geography of logistics and freight distribution,2004,Journal of Transport Geography,Markus Hesse; Jean-Paul Rodrigue,10.1016/j.jtrangeo.2003.12.004,https://doi.org/10.1016/j.jtrangeo.2003.12.004,verified_sources,,,10,has DOI; asset-class keywords found; authoritative or scholarly source hint,warehouse_or_logistics,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0107,10.1111/1468-2427.12009,"Towards an Agenda for Post‐carbon Cities: Lessons from Lilac, the <scp>UK</scp>'s First Ecological, Affordable Cohousing Community",2013,International Journal of Urban and Regional Research,Paul Chatterton,10.1111/1468-2427.12009,https://doi.org/10.1111/1468-2427.12009,verified_sources,,,10,has DOI; asset-class keywords found; authoritative or scholarly source hint,public_infrastructure_or_methods,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0108,10.1016/j.habitatint.2018.04.001,Trans-regional compensation mechanism under imbalanced land development: From the local government economic welfare perspective,2018,Habitat International,Rui-fen Cao; An-lu Zhang; Lan-jiao Wen,10.1016/j.habitatint.2018.04.001,https://doi.org/10.1016/j.habitatint.2018.04.001,verified_sources,,,10,has DOI; asset-class keywords found; authoritative or scholarly source hint,public_infrastructure_or_methods,context_only,government_or_audit,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0109,10.1016/j.econmod.2017.01.014,A general equilibrium assessment of climate change–induced loss of agricultural productivity in Nepal,2017,Economic Modelling,Sudarshan Chalise; Athula Naranpanawa; Jayatilleke S. Bandara; Tapan Sarker,10.1016/j.econmod.2017.01.014,https://doi.org/10.1016/j.econmod.2017.01.014,verified_sources,,,7,has DOI; employment/capex/normalisation keywords found,unclear_or_methods_only,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0110,10.5281/zenodo.20392055,A reusable longitudinal EHR-derived dataset for breast cancer recurrence research,2026.0,Zenodo,"Sallauka, Rigon; Mlakar, Izidor; Horvat, Matej",10.5281/zenodo.20392055,10.5281/zenodo.20392055,datasets,construction employment | ,,7,has DOI; employment/capex/normalisation keywords found,unclear_or_methods_only,construction_jobs,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0111,10.1016/j.rser.2016.01.054,An econometric study of the impact of economic growth and energy use on carbon emissions: Panel data evidence from fifty eight countries,2016,Renewable and Sustainable Energy Reviews,Saidi Kais; Hammami Sami,10.1016/j.rser.2016.01.054,https://doi.org/10.1016/j.rser.2016.01.054,verified_sources,,,7,has DOI; asset-class keywords found,energy_or_utility,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0112,10.1177/0160017606296731,Assessing the Regional Economic Development Impacts of Universities: A Review of Current Approaches,2007,International Regional Science Review,Joshua Drucker; Harvey Goldstein,10.1177/0160017606296731,https://doi.org/10.1177/0160017606296731,verified_sources,,,7,has DOI; asset-class keywords found,public_infrastructure_or_methods,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0113,10.1080/01446193.2020.1795217,Assessing the impact of social procurement policies for Indigenous people,2020,Construction Management and Economics,George Denny-Smith; Megan Williams; Martin Loosemore,10.1080/01446193.2020.1795217,https://doi.org/10.1080/01446193.2020.1795217,verified_sources,,,7,has DOI; employment/capex/normalisation keywords found,unclear_or_methods_only,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0114,10.1016/j.regsciurbeco.2020.103578,Between two extreme practices of rent-only and deposit-only leases in Korea: Default risk vs. cost of capital,2020,Regional Science and Urban Economics,Sung Sik Park; Ju Hyun Pyun,10.1016/j.regsciurbeco.2020.103578,https://doi.org/10.1016/j.regsciurbeco.2020.103578,verified_sources,,,7,has DOI; asset-class keywords found,public_infrastructure_or_methods,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0115,10.1016/j.regsciurbeco.2016.06.001,"Boulevard of broken dreams. The end of EU funding (1997: Abruzzi, Italy)",2016,Regional Science and Urban Economics,Guglielmo Barone; Francesco David; Guido de Blasio,10.1016/j.regsciurbeco.2016.06.001,https://doi.org/10.1016/j.regsciurbeco.2016.06.001,verified_sources,,,7,has DOI; asset-class keywords found,public_infrastructure_or_methods,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0116,10.1594/pangaea.969572,"CT raw data, polyp-cavity segmentation and calices segmentation (all DICOM format) of Goniocorella dumosa colony sample NIWA148046",2026.0,PANGAEA,"Titschack, Jürgen; Schmitt, Kira; Baum, Daniel; Tracey, Dianne M; Mills, Sadie; Timann, Christian",10.1594/pangaea.969572,https://doi.pangaea.de/10.1594/PANGAEA.969572,datasets,construction employment | ,,7,has DOI; employment/capex/normalisation keywords found,unclear_or_methods_only,construction_jobs,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
