record_id,source_id,asset_type,project_or_source_name,location,country,year,source_type,method,funding_or_bias_flag,capex_value,capex_currency,capex_price_year,capex_aud_2026,gfa_m2,capacity_mw,construction_jobs_peak,construction_jobs_average,construction_duration_months,construction_job_years,operations_jobs_fte,direct_jobs_only,total_supported_jobs,projected_or_realised,reported_or_derived,metric_notes,source_quote,page_or_location,source_url,full_text_file,confidence,ra_verification_status
cmp_src_0086_metric_001,cmp_src_0086,unclear_or_methods_only,"The General Theory of Employment, Interest and Money.",,,1936,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.2307/2980590,,unverified_candidate_source,not_started
cmp_src_0087_metric_001,cmp_src_0087,unclear_or_methods_only,The Impact of Artificial Intelligence on the Labor Market,,,2019,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.2139/ssrn.3482150,,unverified_candidate_source,not_started
cmp_src_0078_metric_001,cmp_src_0078,warehouse_or_logistics,Logistics sprawl in the Brussels metropolitan area: Toward a socio-geographic typology,,,2020,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.jtrangeo.2018.12.009,,unverified_candidate_source,not_started
cmp_src_0089_metric_001,cmp_src_0089,energy_or_utility,The capitalization of energy efficiency: Evidence from the housing market,,,2020,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.jue.2020.103243,,unverified_candidate_source,not_started
cmp_src_0090_metric_001,cmp_src_0090,unclear_or_methods_only,The determinants of Chinese outward foreign direct investment,,,2007,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1057/palgrave.jibs.8400277,,unverified_candidate_source,not_started
cmp_src_0091_metric_001,cmp_src_0091,unclear_or_methods_only,The effects of Wal-Mart on local labor markets,,,2008,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.jue.2007.07.004,,unverified_candidate_source,not_started
cmp_src_0092_metric_001,cmp_src_0092,unclear_or_methods_only,The impact of return migration on employment and wages in Mexican cities,,,2023,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.jue.2023.103557,,unverified_candidate_source,not_started
cmp_src_0093_metric_001,cmp_src_0093,warehouse_or_logistics,The impact of routing and storage policies on warehouse efficiency,,,1999,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1108/01443579910287073,,unverified_candidate_source,not_started
cmp_src_0094_metric_001,cmp_src_0094,unclear_or_methods_only,The impact of upzoning on housing construction in Auckland,,,2023,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.jue.2023.103555,,unverified_candidate_source,not_started
cmp_src_0095_metric_001,cmp_src_0095,high_rise_or_office,The stickiness of cycling: Residential relocation and changes in utility cycling in Johannesburg,,,2020,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.jtrangeo.2020.102734,,unverified_candidate_source,not_started
cmp_src_0096_metric_001,cmp_src_0096,warehouse_or_logistics,The transport geography of logistics and freight distribution,,,2004,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.jtrangeo.2003.12.004,,unverified_candidate_source,not_started
cmp_src_0097_metric_001,cmp_src_0097,unclear_or_methods_only,"Transport operations in container terminals: Literature overview, trends, research directions and classification scheme",,,2014,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.ejor.2013.11.023,,unverified_candidate_source,not_started
cmp_src_0079_metric_001,cmp_src_0079,unclear_or_methods_only,"Money and Finance After the Crisis. Critical Thinking for Uncertain Times Brett Christophers, Andrew Leyshon and Geoff Mann",,,2018,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1093/jeg/lby016,,unverified_candidate_source,not_started
cmp_src_0098_metric_001,cmp_src_0098,unclear_or_methods_only,Warehousing in the e-commerce era: A survey,,,2019,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.ejor.2018.08.023,,unverified_candidate_source,not_started
cmp_src_0077_metric_001,cmp_src_0077,warehouse_or_logistics,Logistics 4.0: a systematic review towards a new logistics system,,,2019,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1080/00207543.2019.1612964,,unverified_candidate_source,not_started
cmp_src_0066_metric_001,cmp_src_0066,unclear_or_methods_only,Better the Devil You Know? Chinese Foreign Direct Investment in Africa,,,2011,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1080/1536710x.2011.555259,,unverified_candidate_source,not_started
cmp_src_0076_metric_001,cmp_src_0076,warehouse_or_logistics,Joint order batching and order picking in warehouse operations,,,2005,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1080/00207540410001733896,,unverified_candidate_source,not_started
cmp_src_0058_metric_001,cmp_src_0058,warehouse_or_logistics,A human-centric perspective exploring the readiness towards smart warehousing: The case of a large retail distribution warehouse,,,2019,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.ijinfomgt.2018.11.008,,unverified_candidate_source,not_started
cmp_src_0059_metric_001,cmp_src_0059,warehouse_or_logistics,A knowledge-based logistics operations planning system for mitigating risk in warehouse order fulfillment,,,2015,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.ijpe.2015.01.005,,unverified_candidate_source,not_started
cmp_src_0060_metric_001,cmp_src_0060,unclear_or_methods_only,A survey of literature on automated storage and retrieval systems,,,2009,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.ejor.2008.01.038,,unverified_candidate_source,not_started
cmp_src_0061_metric_001,cmp_src_0061,warehouse_or_logistics,Artificial intelligence in E-commerce fulfillment: A case study of resource orchestration at Alibaba’s Smart Warehouse,,,2021,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.ijinfomgt.2020.102304,,unverified_candidate_source,not_started
cmp_src_0063_metric_001,cmp_src_0063,unclear_or_methods_only,Automation and New Tasks: How Technology Displaces and Reinstates Labor,,,2019,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1257/jep.33.2.3,,unverified_candidate_source,not_started
cmp_src_0064_metric_001,cmp_src_0064,unclear_or_methods_only,"Barriers to the adoption of modular integrated construction: Systematic review and meta-analysis, integrated conceptual framework, and strategies",,,2020,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.jclepro.2019.119347,,unverified_candidate_source,not_started
cmp_src_0065_metric_001,cmp_src_0065,unclear_or_methods_only,Best Practices in Building Information Modelling Process Implementation in Green Building Design: Architects' Insights,,,2022,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.21315/jcdc2022.27.1.5,,unverified_candidate_source,not_started
cmp_src_0062_metric_001,cmp_src_0062,warehouse_or_logistics,Atlanta: a mega logistics center in the Piedmont Atlantic Megaregion (PAM),,,2012,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.jtrangeo.2012.05.001,,unverified_candidate_source,not_started
cmp_src_0067_metric_001,cmp_src_0067,unclear_or_methods_only,Buildings environmental impacts' sensitivity related to LCA modelling choices of construction materials,,,2017,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.jclepro.2017.04.052,,unverified_candidate_source,not_started
