doi,title,year,container,authors,URL,source
10.1016/j.jtrangeo.2020.102696,A multi-decade longitudinal analysis of transportation and land use co-evolution in the Greater Toronto-Hamilton Area,2020,Journal of Transport Geography,Dena Kasraian; Shivani Raghav; Eric J. Miller,https://doi.org/10.1016/j.jtrangeo.2020.102696,crossref
10.1016/j.jtrangeo.2020.102703,Neighborhood characteristics and transport walking: Exploring multiple pathways of influence using a structural equation modeling approach,2020,Journal of Transport Geography,Jingjing Li; Amy H. Auchincloss; Yong Yang; Daniel A. Rodriguez; Brisa N. Sánchez,https://doi.org/10.1016/j.jtrangeo.2020.102703,crossref
10.1016/j.jtrangeo.2020.102704,Environmental determinants of cycling: Not seeing the forest for the trees?,2020,Journal of Transport Geography,Samuel Nello-Deakin,https://doi.org/10.1016/j.jtrangeo.2020.102704,crossref
10.1016/j.jtrangeo.2020.102706,Measuring the accessibility and spatial equity of urban services under competition using the cumulative opportunities measure,2020,Journal of Transport Geography,Keone Kelobonye; Heng Zhou; Gary McCarney; Jianhong (Cecilia) Xia,https://doi.org/10.1016/j.jtrangeo.2020.102706,crossref
10.1016/j.jtrangeo.2020.102734,The stickiness of cycling: Residential relocation and changes in utility cycling in Johannesburg,2020,Journal of Transport Geography,Njogu Morgan,https://doi.org/10.1016/j.jtrangeo.2020.102734,crossref
10.1016/j.jtrangeo.2020.102766,Determinants of transport mode choice in metropolitan areas the case of the metropolitan area of the Valley of Mexico,2020,Journal of Transport Geography,Marie Harbering; Jan Schlüter,https://doi.org/10.1016/j.jtrangeo.2020.102766,crossref
10.1016/j.jtrangeo.2020.102799,Low cost carriers in the Middle East and North Africa (MENA) region: Emergence and barriers to development,2020,Journal of Transport Geography,Saeid Joshan; Sven Maertens,https://doi.org/10.1016/j.jtrangeo.2020.102799,crossref
10.1016/j.jtrangeo.2020.102844,Assessing the role of the built environment and sociodemographic characteristics on walking travel distances in Bogotá,2020,Journal of Transport Geography,Luis A. Guzman; Javier Peña; Juan Antonio Carrasco,https://doi.org/10.1016/j.jtrangeo.2020.102844,crossref
10.1016/j.jtrangeo.2020.102847,Reinterpreting the role of primary and secondary airports in low-cost carrier expansion in Europe,2020,Journal of Transport Geography,Edgar Jimenez; Pere Suau-Sanchez,https://doi.org/10.1016/j.jtrangeo.2020.102847,crossref
10.1016/j.jtrangeo.2021.103144,COVID-19 and its long-term effects on activity participation and travel behaviour: A multiperspective view,2021,Journal of Transport Geography,Bert van Wee; Frank Witlox,https://doi.org/10.1016/j.jtrangeo.2021.103144,crossref
10.1016/j.jtrangeo.2022.103337,The bias in estimating accessibility inequalities using gravity-based metrics,2022,Journal of Transport Geography,Mariana Giannotti; Diego B. Tomasiello; Taina A. Bittencourt,https://doi.org/10.1016/j.jtrangeo.2022.103337,crossref
10.1016/j.jtrangeo.2023.103634,Spatio-temporal analysis of Australia Post parcel locker use during the initial system growth phase in Queensland (2013–2017),2023,Journal of Transport Geography,Abraham Leung; Ugo Lachapelle; Matthew Burke,https://doi.org/10.1016/j.jtrangeo.2023.103634,crossref
10.1016/j.jue.2007.07.004,The effects of Wal-Mart on local labor markets,2008,Journal of Urban Economics,David Neumark; Junfu Zhang; Stephen Ciccarella,https://doi.org/10.1016/j.jue.2007.07.004,crossref
10.1016/j.jue.2020.103243,The capitalization of energy efficiency: Evidence from the housing market,2020,Journal of Urban Economics,Erdal Aydin; Dirk Brounen; Nils Kok,https://doi.org/10.1016/j.jue.2020.103243,crossref
10.1016/j.jue.2021.103328,JUE Insight: Measuring movement and social contact with smartphone data: a real-time application to COVID-19,2022,Journal of Urban Economics,Victor Couture; Jonathan I. Dingel; Allison Green; Jessie Handbury; Kevin R. Williams,https://doi.org/10.1016/j.jue.2021.103328,crossref
10.1016/j.jue.2023.103555,The impact of upzoning on housing construction in Auckland,2023,Journal of Urban Economics,Ryan Greenaway-McGrevy; Peter C.B. Phillips,https://doi.org/10.1016/j.jue.2023.103555,crossref
10.1016/j.jue.2023.103557,The impact of return migration on employment and wages in Mexican cities,2023,Journal of Urban Economics,Dario Diodato; Ricardo Hausmann; Frank Neffke,https://doi.org/10.1016/j.jue.2023.103557,crossref
10.1016/j.regsciurbeco.2023.103914,Real estate prices and land use regulations: Evidence from the Law of Heights in Bogotá,2023,Regional Science and Urban Economics,Diego Buitrago-Mora; Miquel-Àngel Garcia-López,https://doi.org/10.1016/j.regsciurbeco.2023.103914,crossref
10.1016/j.renene.2016.05.086,"Techno-economic feasibility of photovoltaic, wind, diesel and hybrid electrification systems for off-grid rural electrification in Colombia",2016,Renewable Energy,Alireza Haghighat Mamaghani; Sebastian Alberto Avella Escandon; Behzad Najafi; Alec Shirazi; Fabio Rinaldi,https://doi.org/10.1016/j.renene.2016.05.086,crossref
10.1016/j.renene.2017.11.058,Socio-techno-economic design of hybrid renewable energy system using optimization techniques,2018,Renewable Energy,Yashwant Sawle; S.C. Gupta; Aashish Kumar Bohre,https://doi.org/10.1016/j.renene.2017.11.058,crossref
10.1016/j.renene.2019.06.054,"The impacts of economic growth, trade openness and technological progress on renewable energy use in organization for economic co-operation and development countries",2020,Renewable Energy,Md. Mahmudul Alam; Md. Wahid Murad,https://doi.org/10.1016/j.renene.2019.06.054,crossref
10.1016/j.renene.2021.02.075,"Impact of technological innovation, financial development and foreign direct investment on renewable energy, non-renewable energy and the environment in belt &amp; Road Initiative countries",2021,Renewable Energy,Anwar Khan; Yang Chenggang; Jamal Hussain; Zhou Kui,https://doi.org/10.1016/j.renene.2021.02.075,crossref
10.1016/j.renene.2022.07.012,"The impacts of renewable energy, financial inclusivity, globalization, economic growth, and urbanization on carbon productivity: Evidence from net moderation and mediation effects of energy efficiency gains",2022,Renewable Energy,Muntasir Murshed; Nicholas Apergis; Md Shabbir Alam; Uzma Khan; Sakib Mahmud,https://doi.org/10.1016/j.renene.2022.07.012,crossref
10.1016/j.renene.2023.01.014,"Assessing the impact of renewable energy investment, green technology innovation, and industrialization on sustainable development: A case study of China",2023,Renewable Energy,Zhen Fang,https://doi.org/10.1016/j.renene.2023.01.014,crossref
10.1016/j.respol.2014.05.007,"Clusters, convergence, and economic performance",2014,Research Policy,Mercedes Delgado; Michael E. Porter; Scott Stern,https://doi.org/10.1016/j.respol.2014.05.007,crossref
10.1016/j.respol.2020.104144,"Natural language processing to identify the creation and impact of new technologies in patent text: Code, data, and new measures",2021,Research Policy,Sam Arts; Jianan Hou; Juan Carlos Gomez,https://doi.org/10.1016/j.respol.2020.104144,crossref
10.1016/j.rser.2009.10.017,Local impact of renewables on employment: Assessment methodology and case study,2010,Renewable and Sustainable Energy Reviews,Eva Llera Sastresa; Alfonso Aranda Usón; Ignacio Zabalza Bribián; Sabina Scarpellini,https://doi.org/10.1016/j.rser.2009.10.017,crossref
10.1016/j.rser.2011.07.044,Economic welfare impacts from renewable energy consumption: The China experience,2011,Renewable and Sustainable Energy Reviews,Yiping Fang,https://doi.org/10.1016/j.rser.2011.07.044,crossref
10.1016/j.rser.2014.05.079,"A review on Integrated Renewable Energy System based power generation for stand-alone applications: Configurations, storage options, sizing methodologies and control",2014,Renewable and Sustainable Energy Reviews,Anurag Chauhan; R.P. Saini,https://doi.org/10.1016/j.rser.2014.05.079,crossref
10.1016/j.rser.2015.05.071,Construction of a responsible investment composite index for renewable energy industry,2015,Renewable and Sustainable Energy Reviews,Cheuk Wing Lee; Jin Zhong,https://doi.org/10.1016/j.rser.2015.05.071,crossref
10.1016/j.rser.2016.09.058,"Recent developments, future challenges and new research directions in LCA of buildings: A critical review",2017,Renewable and Sustainable Energy Reviews,Chirjiv Kaur Anand; Ben Amor,https://doi.org/10.1016/j.rser.2016.09.058,crossref
10.1016/j.rser.2017.06.001,Carbon emission of global construction sector,2018,Renewable and Sustainable Energy Reviews,Lizhen Huang; Guri Krigsvoll; Fred Johansen; Yongping Liu; Xiaoling Zhang,https://doi.org/10.1016/j.rser.2017.06.001,crossref
10.1016/j.rser.2017.06.009,"The effects of electricity consumption, economic growth, financial development and foreign direct investment on CO2 emissions in Kuwait",2018,Renewable and Sustainable Energy Reviews,Mohammad Salahuddin; Khorshed Alam; Ilhan Ozturk; Kazi Sohag,https://doi.org/10.1016/j.rser.2017.06.009,crossref
10.1016/j.rser.2018.03.068,"Overview of energy storage systems in distribution networks: Placement, sizing, operation, and power quality",2018,Renewable and Sustainable Energy Reviews,Choton K. Das; Octavian Bass; Ganesh Kothapalli; Thair S. Mahmoud; Daryoush Habibi,https://doi.org/10.1016/j.rser.2018.03.068,crossref
10.1016/j.rser.2018.05.008,Assessing the regional economic impacts of renewable energy sources – A literature review,2018,Renewable and Sustainable Energy Reviews,Simon Jenniches,https://doi.org/10.1016/j.rser.2018.05.008,crossref
10.1016/j.rser.2020.109783,Carbon footprint of construction industry: A global review and supply chain analysis,2020,Renewable and Sustainable Energy Reviews,Nuri Cihat Onat; Murat Kucukvar,https://doi.org/10.1016/j.rser.2020.109783,crossref
10.1016/j.scitotenv.2018.12.112,"Revealing stylized empirical interactions among construction sector, urbanization, energy consumption, economic growth and CO2 emissions in China",2019,Science of The Total Environment,Munir Ahmad; Zhen-Yu Zhao; Heng Li,https://doi.org/10.1016/j.scitotenv.2018.12.112,crossref
10.1016/j.scs.2016.10.008,"Performance evaluation of a stand-alone PV-wind-diesel-battery hybrid system feasible for a large resort center in South China Sea, Malaysia",2017,Sustainable Cities and Society,Monowar Hossain; Saad Mekhilef; Lanre Olatomiwa,https://doi.org/10.1016/j.scs.2016.10.008,crossref
10.1016/j.sftr.2023.100111,Does the level of development distinguish the impacts of foreign direct investment on the stages of human development?,2023,Sustainable Futures,Justice Gameli Djokoto; Camillus Abawiera Wongnaa,https://doi.org/10.1016/j.sftr.2023.100111,crossref
10.1016/j.techfore.2016.08.019,The future of employment: How susceptible are jobs to computerisation?,2017,Technological Forecasting and Social Change,Carl Benedikt Frey; Michael A. Osborne,https://doi.org/10.1016/j.techfore.2016.08.019,crossref
10.1016/j.techfore.2021.121136,Inter-sectoral relations to accelerate the formation of technological innovation systems: Determinants of actors’ entry into marine renewable energy technologies,2021,Technological Forecasting and Social Change,Nuno Bento; Margarida Fontes; Juliana Barbosa,https://doi.org/10.1016/j.techfore.2021.121136,crossref
10.1016/j.techfore.2021.121332,Comparative analysis of total factor productivity in China's high-tech industries,2022,Technological Forecasting and Social Change,Xiaoqing Chen; Xinwang Liu; Qingyuan Zhu,https://doi.org/10.1016/j.techfore.2021.121332,crossref
10.1016/j.techfore.2021.121346,"Risks and critical success factors in the internationalization of born global startups of industry 4.0: A social, environmental, economic, and institutional analysis",2022,Technological Forecasting and Social Change,Fábio Lotti Oliva; Pedro Marins Freire Teberga; Lucas Israel Oliveira Testi; Masaaki Kotabe; Manlio Del Giudice; Peter Kelle; Miguel Pina Cunha,https://doi.org/10.1016/j.techfore.2021.121346,crossref
10.1016/j.tra.2020.03.018,Who will bell the cat? On the environmental and sustainability risks of electric vehicles: A rejoinder,2020,Transportation Research Part A: Policy and Practice,Francisco Bahamonde-Birke,https://doi.org/10.1016/j.tra.2020.03.018,crossref
10.1016/j.tra.2021.04.001,The role of coordination costs in mode choice decisions: A case study of German cities,2021,Transportation Research Part A: Policy and Practice,Patrick Jochem; Christopher Lisson; Arpita Asha Khanna,https://doi.org/10.1016/j.tra.2021.04.001,crossref
10.1016/j.tre.2007.07.006,Logistics land use and the city: A spatial–temporal modeling approach,2008,Transportation Research Part E: Logistics and Transportation Review,Clarence Woudsma; John F. Jensen; Pavlos Kanaroglou; Hanna Maoh,https://doi.org/10.1016/j.tre.2007.07.006,crossref
10.1016/j.tre.2011.10.010,Throughput time distribution analysis for a one-block warehouse,2012,Transportation Research Part E: Logistics and Transportation Review,Marc Schleyer; Kevin Gue,https://doi.org/10.1016/j.tre.2011.10.010,crossref
10.1016/j.tre.2018.11.005,Robot-storage zone assignment strategies in mobile fulfillment systems,2019,Transportation Research Part E: Logistics and Transportation Review,Debjit Roy; Shobhit Nigam; René de Koster; Ivo Adan; Jacques Resing,https://doi.org/10.1016/j.tre.2018.11.005,crossref
10.1016/j.tre.2020.102207,The impact of integrated cluster-based storage allocation on parts-to-picker warehouse performance,2021,Transportation Research Part E: Logistics and Transportation Review,Masoud Mirzaei; Nima Zaerpour; René de Koster,https://doi.org/10.1016/j.tre.2020.102207,crossref
10.1016/j.worlddev.2020.105131,The impact of climate vulnerability on firms’ cost of capital and access to finance,2021,World Development,Gerhard Kling; Ulrich Volz; Victor Murinde; Sibel Ayas,https://doi.org/10.1016/j.worlddev.2020.105131,crossref
10.1016/s0304-3878(96)00421-x,Does financial development cause economic growth? Time-series evidence from 16 countries,1996,Journal of Development Economics,Panicos O. Demetriades; Khaled A. Hussein,https://doi.org/10.1016/s0304-3878(96)00421-x,crossref
10.1016/s0305-0548(99)00026-x,Clustering techniques for stock location and order-picking in a distribution center,1999,Computers &amp; Operations Research,Chiun-Ming Liu,https://doi.org/10.1016/s0305-0548(99)00026-x,crossref
10.1016/s0305-750x(02)00110-9,Global Foreign Direct Investment Flows: The Role of Governance Infrastructure,2002,World Development,Steven Globerman; Daniel Shapiro,https://doi.org/10.1016/s0305-750x(02)00110-9,crossref
10.1016/s0377-2217(97)00416-5,Travel time analysis for general item location assignment in a rectangular warehouse,1999,European Journal of Operational Research,Ek Peng Chew; Loon Ching Tang,https://doi.org/10.1016/s0377-2217(97)00416-5,crossref
10.1017/cbo9780511626982,Input-Output Analysis,2009,,Ronald E. Miller; Peter D. Blair,https://doi.org/10.1017/cbo9780511626982,crossref
10.1017/s0305741000001363,Outward Foreign Direct Investment: A Novel Dimension of China's Integration into the Regional and Global Economy,1999,The China Quarterly,Kevin G. Cai,https://doi.org/10.1017/s0305741000001363,crossref
10.1021/es102221h,Quantifying Carbon Footprint Reduction Opportunities for U.S. Households and Communities,2011,Environmental Science &amp; Technology,Christopher M. Jones; Daniel M. Kammen,https://doi.org/10.1021/es102221h,crossref
10.1038/d41586-018-06610-y,How to stop data centres from gobbling up the world’s electricity,2018,Nature,Nicola Jones,https://doi.org/10.1038/d41586-018-06610-y,crossref
10.1038/nature14016,The geographical distribution of fossil fuels unused when limiting global warming to 2 °C,2015,Nature,Christophe McGlade; Paul Ekins,https://doi.org/10.1038/nature14016,crossref
10.1038/nature15725,Global non-linear effect of temperature on economic production,2015,Nature,Marshall Burke; Solomon M. Hsiang; Edward Miguel,https://doi.org/10.1038/nature15725,crossref
10.1038/nclimate2564,Rapidly falling costs of battery packs for electric vehicles,2015,Nature Climate Change,Björn Nykvist; Måns Nilsson,https://doi.org/10.1038/nclimate2564,crossref
10.1038/s41467-020-18922-7,Near-real-time monitoring of global CO2 emissions reveals the effects of the COVID-19 pandemic,2020,Nature Communications,Zhu Liu; Philippe Ciais; Zhu Deng; Ruixue Lei; Steven J. Davis; Sha Feng; Bo Zheng; Duo Cui; Xinyu Dou; Biqing Zhu; Rui Guo; Piyu Ke; Taochun Sun; Chenxi Lu; Pan He; Yuan Wang; Xu Yue; Yilong Wang; Yadong Lei; Hao Zhou; Zhaonan Cai; Yuhui Wu; Runtao Guo; Tingxuan Han; Jinjun Xue; Olivier Boucher; Eulalie Boucher; Frédéric Chevallier; Katsumasa Tanaka; Yiming Wei; Haiwang Zhong; Chongqing Kang; Ning Zhang; Bin Chen; Fengming Xi; Miaomiao Liu; François-Marie Bréon; Yonglong Lu; Qiang Zhang; Dabo Guan; Peng Gong; Daniel M. Kammen; Kebin He; Hans Joachim Schellnhuber,https://doi.org/10.1038/s41467-020-18922-7,crossref
10.1038/s41467-022-28975-5,Assessing the climate change exposure of foreign direct investment,2022,Nature Communications,Xia Li; Kevin P. Gallagher,https://doi.org/10.1038/s41467-022-28975-5,crossref
10.1057/palgrave.jibs.8400277,The determinants of Chinese outward foreign direct investment,2007,Journal of International Business Studies,Peter J Buckley; L Jeremy Clegg; Adam R Cross; Xin Liu; Hinrich Voss; Ping Zheng,https://doi.org/10.1057/palgrave.jibs.8400277,crossref
10.1057/palgrave.jibs.8400366,Perspectives on China's outward foreign direct investment,2008,Journal of International Business Studies,Randall Morck; Bernard Yeung; Minyuan Zhao,https://doi.org/10.1057/palgrave.jibs.8400366,crossref
10.1061/(asce)me.1943-5479.0000358,Green Building Certification Process of Existing Buildings in Developing Countries: Cases from Turkey,2015,Journal of Management in Engineering,Bahacan Aktas; Beliz Ozorhon,https://doi.org/10.1061/(asce)me.1943-5479.0000358,crossref
10.1068/a46236,The Impact of Intangible Assets on Regional Productivity Disparities in Great Britain,2014,Environment and Planning A: Economy and Space,Konstantinos A Melachroinos; Nigel Spence,https://doi.org/10.1068/a46236,crossref
10.1080/00207540410001733896,Joint order batching and order picking in warehouse operations,2005,International Journal of Production Research,J. Won; S. Olafsson *,https://doi.org/10.1080/00207540410001733896,crossref
10.1080/00207543.2014.919424,Incorporating human factors in order picking planning models: framework and research opportunities,2014,International Journal of Production Research,Eric H. Grosse; Christoph H. Glock; Mohamad Y. Jaber; W. Patrick Neumann,https://doi.org/10.1080/00207543.2014.919424,crossref
10.1080/00207543.2014.980459,A bi-directional flow-rack automated storage and retrieval system for unit-load warehouses,2014,International Journal of Production Research,Zhuxi Chen; Xiaoping Li; Jatinder N.D. Gupta,https://doi.org/10.1080/00207543.2014.980459,crossref
10.1080/00207543.2019.1612964,Logistics 4.0: a systematic review towards a new logistics system,2019,International Journal of Production Research,Sven Winkelhaus; Eric H. Grosse,https://doi.org/10.1080/00207543.2019.1612964,crossref
10.1080/00343404.2016.1215600,Regional higher education institutions in regional leadership and development,2016,Regional Studies,Garri Raagmaa; Anne Keerberg,https://doi.org/10.1080/00343404.2016.1215600,crossref
10.1080/00343404.2024.2417705,Which jobs make cities attractive to migrants? Explaining the changing distribution of migrants from their employment geography in transitional China,2024,Regional Studies,Zhen Liu; Shenghe Liu,https://doi.org/10.1080/00343404.2024.2417705,crossref
10.1080/01446190500184444,Benefit evaluation for off‐site production in construction,2006,Construction Management and Economics,Nick Blismas; Christine Pasquire; Alistair Gibb,https://doi.org/10.1080/01446190500184444,crossref
10.1080/01446190601071821,Future opportunities for offsite in the UK,2007,Construction Management and Economics,Chris Goodier; Alistair Gibb,https://doi.org/10.1080/01446190601071821,crossref
10.1080/01446193.2011.573568,"Trends of productivity growth in the construction industry across Europe, US and Japan",2011,Construction Management and Economics,Mohamed Abdel-Wahab; Bernard Vogl,https://doi.org/10.1080/01446193.2011.573568,crossref
10.1080/01446193.2011.611521,Prediction of risk perception by owners’ psychological traits in small building contractors,2011,Construction Management and Economics,Emrah Acar; Yasemin Göç,https://doi.org/10.1080/01446193.2011.611521,crossref
10.1080/01446193.2022.2037148,Influence of briefing clarity on construction projects: a fuzzy hybrid simulation approach,2022,Construction Management and Economics,Ali Vahabi; Farnad Nasirzadeh; Anthony Mills,https://doi.org/10.1080/01446193.2022.2037148,crossref
10.1080/01621459.1979.10482531,Distribution of the Estimators for Autoregressive Time Series with a Unit Root,1979,Journal of the American Statistical Association,David A. Dickey; Wayne A. Fuller,https://doi.org/10.1080/01621459.1979.10482531,crossref
10.1080/07408170590516917,Order batching to minimize total travel time in a parallel-aisle warehouse,2005,IIE Transactions,NOUD GADEMANN; STEEF VELDE,https://doi.org/10.1080/07408170590516917,crossref
10.1080/07408178408975252,Travel-Time Models for Automated Storage/Retrieval Systems,1984,IIE Transactions,Yavuz A. Bozer; John A. White,https://doi.org/10.1080/07408178408975252,crossref
10.1080/07408179508936723,The impact of acceleration/deceleration on travel-time models for automated storage/retrieval systems,1995,IIE Transactions,DING-TSAIR CHANG; UE-PYNG WEN; JAMES T. LIN,https://doi.org/10.1080/07408179508936723,crossref
10.1080/0951192x.2019.1667032,Digital twin-driven joint optimisation of packing and storage assignment in large-scale automated high-rise warehouse product-service system,2019,International Journal of Computer Integrated Manufacturing,Jiewu Leng; Douxi Yan; Qiang Liu; Hao Zhang; Gege Zhao; Lijun Wei; Ding Zhang; Ailin Yu; Xin Chen,https://doi.org/10.1080/0951192x.2019.1667032,crossref
10.1080/13504850600592598,Governance and foreign direct investment links: evidence from panel data estimations,2007,Applied Economics Letters,Azmat Gani,https://doi.org/10.1080/13504850600592598,crossref
10.1080/1536710x.2011.555259,Better the Devil You Know? Chinese Foreign Direct Investment in Africa,2011,Journal of African Business,Ivar Kolstad; Arne Wiig,https://doi.org/10.1080/1536710x.2011.555259,crossref
10.1080/17517575.2010.537784,The adaptive approach for storage assignment by mining data of warehouse management system for distribution centres,2011,Enterprise Information Systems,David Ming-Huang Chiang; Chia-Ping Lin; Mu-Chen Chen,https://doi.org/10.1080/17517575.2010.537784,crossref
10.1080/24694452.2020.1835461,Modeling and Analysis of Excess Commuting with Trip Chains,2021,Annals of the American Association of Geographers,Yujie Hu; Xiaopeng Li,https://doi.org/10.1080/24694452.2020.1835461,crossref
10.1086/696277,Government Spending Multipliers in Good Times and in Bad: Evidence from US Historical Data,2018,Journal of Political Economy,Valerie A. Ramey; Sarah Zubairy,https://doi.org/10.1086/696277,crossref
10.1086/705716,Robots and Jobs: Evidence from US Labor Markets,2020,Journal of Political Economy,Daron Acemoglu; Pascual Restrepo,https://doi.org/10.1086/705716,crossref
10.1088/1748-9326/10/6/065006,Carbon dioxide and methane exchange at a cool-temperate freshwater marsh,2015,Environmental Research Letters,Ian B Strachan; Kelly A Nugent; Stephanie Crombie; Marie-Claude Bonneville,https://doi.org/10.1088/1748-9326/10/6/065006,crossref
10.1088/1748-9326/abfba1,The environmental footprint of data centers in the United States,2021,Environmental Research Letters,Md Abu Bakar Siddik; Arman Shehabi; Landon Marston,https://doi.org/10.1088/1748-9326/abfba1,crossref
10.1093/biomet/75.2.335,Testing for a unit root in time series regression,1988,Biometrika,PETER C. B. PHILLIPS; PIERRE PERRON,https://doi.org/10.1093/biomet/75.2.335,crossref
10.1093/ej/ueaa085,From Inefficient Behind-the-Border Policies to Inefficient Trade Agreements: A Two-Tier Asymmetric Information Model,2020,The Economic Journal,Antoine Bouët; David Laborde; David Martimort,https://doi.org/10.1093/ej/ueaa085,crossref
10.1093/jeea/jvaa046,Reputation Concerns in Risky Experimentation,2020,Journal of the European Economic Association,Chia-Hui Chen; Junichiro Ishida; Wing Suen,https://doi.org/10.1093/jeea/jvaa046,crossref
10.1093/jeea/jvab012,The Adjustment of Labor Markets to Robots,2021,Journal of the European Economic Association,Wolfgang Dauth; Sebastian Findeisen; Jens Suedekum; Nicole Woessner,https://doi.org/10.1093/jeea/jvab012,crossref
10.1093/jeg/lbac026,Effects of mass layoffs on local employment—evidence from geo-referenced data,2022,Journal of Economic Geography,Philipp vom Berge; Achim Schmillen,https://doi.org/10.1093/jeg/lbac026,crossref
10.1093/jeg/lby016,"Money and Finance After the Crisis. Critical Thinking for Uncertain Times Brett Christophers, Andrew Leyshon and Geoff Mann",2018,Journal of Economic Geography,Sabine Dörry,https://doi.org/10.1093/jeg/lby016,crossref
10.1093/jeg/lby047,"Overcoming frictions in transnational knowledge flows: challenges of connecting, sense-making and integrating",2018,Journal of Economic Geography,Harald Bathelt; John A Cantwell; Ram Mudambi,https://doi.org/10.1093/jeg/lby047,crossref
10.1093/oxrep/graa015,Will COVID-19 fiscal recovery packages accelerate or retard progress on climate change?,2020,Oxford Review of Economic Policy,Cameron Hepburn; Brian O’Callaghan; Nicholas Stern; Joseph Stiglitz; Dimitri Zenghelis,https://doi.org/10.1093/oxrep/graa015,crossref
10.1093/qje/qjac006,The Effects of Joining Multinational Supply Chains: New Evidence from Firm-to-Firm Linkages,2022,The Quarterly Journal of Economics,Alonso Alfaro-Ureña; Isabela Manelici; Jose P Vasquez,https://doi.org/10.1093/qje/qjac006,crossref
10.1093/qje/qju013,Active vs. Passive Decisions and Crowd-Out in Retirement Savings Accounts: Evidence from Denmark *,2014,The Quarterly Journal of Economics,Raj Chetty; John N. Friedman; Søren Leth-Petersen; Torben Heien Nielsen; Tore Olsen,https://doi.org/10.1093/qje/qju013,crossref
10.1093/qje/qjw014,"Shocking Behavior: Random Wealth in Antebellum Georgia and Human Capital Across Generations
*",2016,The Quarterly Journal of Economics,Hoyt Bleakley; Joseph Ferrie,https://doi.org/10.1093/qje/qjw014,crossref
10.1093/reep/rex027,The Economic Impacts of Climate Change,2018,Review of Environmental Economics and Policy,Richard S. J. Tol,https://doi.org/10.1093/reep/rex027,crossref
10.1093/restud/rdad043,Equilibrium Analysis in Behavioural One-Sector Growth Models,2023,Review of Economic Studies,Daron Acemoglu; Martin Kaae Jensen,https://doi.org/10.1093/restud/rdad043,crossref
10.1093/rfs/hhac011,Macroeconomic Attention and Announcement Risk Premia,2022,The Review of Financial Studies,Adlai Fisher; Charles Martineau; Jinfei Sheng,https://doi.org/10.1093/rfs/hhac011,crossref
10.1093/wbro/lkm001,"The Growing Relationship Between China and Sub-Saharan Africa: Macroeconomic, Trade, Investment, and Aid Links",2007,The World Bank Research Observer,A. Zafar,https://doi.org/10.1093/wbro/lkm001,crossref
10.1108/01443579910287073,The impact of routing and storage policies on warehouse efficiency,1999,International Journal of Operations &amp; Production Management,Charles G. Petersen,https://doi.org/10.1108/01443579910287073,crossref
10.1108/09574090710748153,Research approaches in logistics,2007,The International Journal of Logistics Management,Christopher W. Craighead; Joe B. Hanna; Brian J. Gibson; Jack R. Meredith,https://doi.org/10.1108/09574090710748153,crossref
10.1108/ecam-05-2019-0265,Risk mitigation modelling of international construction projects executed by Indian firms: a structural equation modelling approach,2020,"Engineering, Construction and Architectural Management",Satish Kumar Viswanathan; Kumar Neeraj Jha,https://doi.org/10.1108/ecam-05-2019-0265,crossref
10.1108/jmtm-10-2019-0368,The impact of Industry 4.0 implementation on supply chains,2020,Journal of Manufacturing Technology Management,Abhijeet Ghadge; Merve Er Kara; Hamid Moradlou; Mohit Goswami,https://doi.org/10.1108/jmtm-10-2019-0368,crossref
10.1109/access.2023.3294841,Data Platform Guidelines and Prototype for Microgrids and Energy Access: Matching Demand Profiles and Socio-Economic Data to Foster Project Development,2023,IEEE Access,Davide Fioriti; Nicoló Stevanato; Pietro Ducange; Francesco Marcelloni; Emanuela Colombo; Davide Poli,https://doi.org/10.1109/access.2023.3294841,crossref
10.1109/cvpr.2015.7298965,Fully convolutional networks for semantic segmentation,2015,2015 IEEE Conference on Computer Vision and Pattern Recognition (CVPR),Jonathan Long; Evan Shelhamer; Trevor Darrell,https://doi.org/10.1109/cvpr.2015.7298965,crossref
10.1109/ivs.2018.8500504,MultiNet: Real-time Joint Semantic Reasoning for Autonomous Driving,2018,2018 IEEE Intelligent Vehicles Symposium (IV),Marvin Teichmann; Michael Weber; Marius Zollner; Roberto Cipolla; Raquel Urtasun,https://doi.org/10.1109/ivs.2018.8500504,crossref
10.1109/mspec.2008.4547508,"Three Engineers, Hundreds of Robots, One Warehouse",2008,IEEE Spectrum,Eric Guizzo,https://doi.org/10.1109/mspec.2008.4547508,crossref
10.1109/tem.2016.2634540,Bot-In-Time Delivery for Robotic Mobile Fulfillment Systems,2017,IEEE Transactions on Engineering Management,Zhe Yuan; Yeming Yale Gong,https://doi.org/10.1109/tem.2016.2634540,crossref
10.1109/tie.2019.2945265,SDDNet: Real-Time Crack Segmentation,2020,IEEE Transactions on Industrial Electronics,Wooram Choi; Young-Jin Cha,https://doi.org/10.1109/tie.2019.2945265,crossref
10.1109/tpami.2016.2572683,Fully Convolutional Networks for Semantic Segmentation,2017,IEEE Transactions on Pattern Analysis and Machine Intelligence,Evan Shelhamer; Jonathan Long; Trevor Darrell,https://doi.org/10.1109/tpami.2016.2572683,crossref
10.1109/tpami.2016.2577031,Faster R-CNN: Towards Real-Time Object Detection with Region Proposal Networks,2017,IEEE Transactions on Pattern Analysis and Machine Intelligence,Shaoqing Ren; Kaiming He; Ross Girshick; Jian Sun,https://doi.org/10.1109/tpami.2016.2577031,crossref
