record_id,source_id,asset_type,project_or_source_name,location,country,year,source_type,method,funding_or_bias_flag,capex_value,capex_currency,capex_price_year,capex_aud_2026,gfa_m2,capacity_mw,construction_jobs_peak,construction_jobs_average,construction_duration_months,construction_job_years,operations_jobs_fte,direct_jobs_only,total_supported_jobs,projected_or_realised,reported_or_derived,metric_notes,source_quote,page_or_location,source_url,full_text_file,confidence,ra_verification_status
cmp_src_0077_metric_001,cmp_src_0077,warehouse_or_logistics,Logistics Sprawl,,,2014.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.3141/2410-12,,unverified_candidate_source,not_started
cmp_src_0078_metric_001,cmp_src_0078,warehouse_or_logistics,Logistics land use patterns in metropolitan Canada,,,2020.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.jtrangeo.2019.01.001,,unverified_candidate_source,not_started
cmp_src_0079_metric_001,cmp_src_0079,unclear_or_methods_only,Mechanical behaviour in shear and compression at elevated temperature of polyethylene terephthalate (PET) foam,,,2021.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.jobe.2021.102526,,unverified_candidate_source,not_started
cmp_src_0080_metric_001,cmp_src_0080,unclear_or_methods_only,Optimal investment in pollution control capital in a neoclassical growth context,,,1976.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/0095-0696(76)90016-4,,unverified_candidate_source,not_started
cmp_src_0081_metric_001,cmp_src_0081,unclear_or_methods_only,Porosity effects on water vapour permeability in earthen materials: Experimental evidence and modelling description,,,2020.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.jobe.2019.100987,,unverified_candidate_source,not_started
cmp_src_0075_metric_001,cmp_src_0075,unclear_or_methods_only,Governmentality in construction claim management: Role of smart data initiatives,,,2024.0,government_or_audit,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.plas.2024.100158,,unverified_candidate_source,not_started
cmp_src_0083_metric_001,cmp_src_0083,unclear_or_methods_only,Structural statistics on enterprises with foreign production,,,2022.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. construction employment | ",,,https://ese-journals.unisalento.it/index.php/ejasa/article/view/24883/21938,,unverified_candidate_source,not_started
cmp_src_0084_metric_001,cmp_src_0084,advanced_manufacturing_or_fab,Supply Chain Management for Prefabricated Building Projects in Hong Kong,,,2020.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1061/(asce)me.1943-5479.0000739,,unverified_candidate_source,not_started
cmp_src_0085_metric_001,cmp_src_0085,unclear_or_methods_only,The Effects of Environmental Regulations on Foreign Direct Investment,,,2000.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1006/jeem.1999.1095,,unverified_candidate_source,not_started
cmp_src_0086_metric_001,cmp_src_0086,unclear_or_methods_only,The four roles of supply chain management in construction,,,2000.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/s0969-7012(00)00013-7,,unverified_candidate_source,not_started
cmp_src_0087_metric_001,cmp_src_0087,unclear_or_methods_only,Towards a better modelling and assessment of construction risk: Insights from a literature review,,,2014.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.ijproman.2013.03.004,,unverified_candidate_source,not_started
cmp_src_0088_metric_001,cmp_src_0088,unclear_or_methods_only,Why Are There Still So Many Jobs? The History and Future of Workplace Automation,,,2015.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1257/jep.29.3.3,,unverified_candidate_source,not_started
cmp_src_0076_metric_001,cmp_src_0076,unclear_or_methods_only,How do environmental regulation and foreign investment behavior affect green productivity growth in the industrial sector? An empirical test based on Chinese provincial panel data,,,2021.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.jenvman.2021.112282,,unverified_candidate_source,not_started
cmp_src_0070_metric_001,cmp_src_0070,high_rise_or_office,Examining spatial variations in minimum residential parking requirements in Melbourne,,,2021.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.jtrangeo.2021.103096,,unverified_candidate_source,not_started
cmp_src_0074_metric_001,cmp_src_0074,unclear_or_methods_only,Government roles in implementing building information modelling systems,,,2011.0,government_or_audit,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1108/14714171111104637,,unverified_candidate_source,not_started
cmp_src_0066_metric_001,cmp_src_0066,public_infrastructure_or_methods,Demolishing the Present to Sell off the Future? The Emergence of ‘Financialized Municipal Entrepreneurialism’ in London,,,2018.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1111/1468-2427.12612,,unverified_candidate_source,not_started
cmp_src_0073_metric_001,cmp_src_0073,unclear_or_methods_only,Fatal Construction Accidents in Hong Kong,,,2018.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1061/(asce)co.1943-7862.0001433,,unverified_candidate_source,not_started
cmp_src_0061_metric_001,cmp_src_0061,unclear_or_methods_only,ABAQUS modeling for post-tensioned reinforced concrete beams,,,2020.0,government_or_audit,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.jobe.2020.101273,,unverified_candidate_source,not_started
cmp_src_0062_metric_001,cmp_src_0062,warehouse_or_logistics,Abductive reasoning in logistics research,,,2005.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1108/09600030510590318,,unverified_candidate_source,not_started
cmp_src_0063_metric_001,cmp_src_0063,unclear_or_methods_only,"Barriers to the adoption of modular integrated construction: Systematic review and meta-analysis, integrated conceptual framework, and strategies",,,2020.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.jclepro.2019.119347,,unverified_candidate_source,not_started
cmp_src_0064_metric_001,cmp_src_0064,warehouse_or_logistics,Concentration and decentralization: The new geography of freight distribution in US metropolitan areas,,,2010.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.jtrangeo.2009.06.017,,unverified_candidate_source,not_started
cmp_src_0065_metric_001,cmp_src_0065,energy_or_utility,Correlation of average diffuse and beam radiation with hours of bright sunshine,,,1979.0,government_or_audit,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/0038-092x(79)90118-x,,unverified_candidate_source,not_started
cmp_src_0060_metric_001,cmp_src_0060,unclear_or_methods_only,A novel framework for structuring and automating schedule-ready data from BIM for advanced construction scheduling,,,2026.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.36680/j.itcon.2026.029,,unverified_candidate_source,not_started
cmp_src_0067_metric_001,cmp_src_0067,unclear_or_methods_only,"Determining the trade–environment composition effect: the role of capital, labor and environmental regulations",,,2003.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/s0095-0696(03)00021-4,,unverified_candidate_source,not_started
cmp_src_0072_metric_001,cmp_src_0072,unclear_or_methods_only,Experimental study on the performance of notched round timber sections,,,2019.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.jobe.2019.100840,,unverified_candidate_source,not_started
cmp_src_0069_metric_001,cmp_src_0069,unclear_or_methods_only,Environmental regulation and foreign direct investment: Evidence from South Korea,,,2014.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.jdeveco.2014.01.003,,unverified_candidate_source,not_started
cmp_src_0068_metric_001,cmp_src_0068,unclear_or_methods_only,Does environmental regulation drive away inbound foreign direct investment? Evidence from a quasi-natural experiment in China,,,2016.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.jdeveco.2016.08.003,,unverified_candidate_source,not_started
cmp_src_0071_metric_001,cmp_src_0071,unclear_or_methods_only,Experimental research on direct expansion heat pump flue gas waste heat recovery and humidification nitrogen reduction system,,,2023.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.jclepro.2023.137000,,unverified_candidate_source,not_started
cmp_src_0089_metric_001,cmp_src_0089,warehouse_or_logistics,,,,,government_or_audit,,possible_industry_or_consultant_bias,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition.  | Medium. Known biases: Lags behind rapid technological changes (e.g., AMR automation in fulfilment).",,,bls.gov/emp/tables/employment-by-major-industry-sector.htm,,unverified_candidate_source,not_started
cmp_src_0090_metric_001,cmp_src_0090,data_centre_benchmark,,,,,dataset_or_repository_record,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition.  | High. Known biases: Relies on self-reported hyperscaler benchmarks; may underestimate induced labour.",,,hamminstitute.org/site-files/documents/data_center_workforce.pdf,,unverified_candidate_source,not_started
