record_id,source_id,asset_type,project_or_source_name,location,country,year,source_type,method,funding_or_bias_flag,capex_value,capex_currency,capex_price_year,capex_aud_2026,gfa_m2,capacity_mw,construction_jobs_peak,construction_jobs_average,construction_duration_months,construction_job_years,operations_jobs_fte,direct_jobs_only,total_supported_jobs,projected_or_realised,reported_or_derived,metric_notes,source_quote,page_or_location,source_url,full_text_file,confidence,ra_verification_status
cmp_src_0073_metric_001,cmp_src_0073,unclear_or_methods_only,Techno-economic assessment of CO2 direct air capture plants,,,2019,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.jclepro.2019.03.086,,unverified_candidate_source,not_started
cmp_src_0065_metric_001,cmp_src_0065,unclear_or_methods_only,"Government programs can improve local labor markets: Evidence from State Enterprise Zones, Federal Empowerment Zones and Federal Enterprise Community",,,2011,government_or_audit,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.jpubeco.2010.11.027,,unverified_candidate_source,not_started
cmp_src_0063_metric_001,cmp_src_0063,unclear_or_methods_only,Exploring the spatial variation of ridesourcing demand and its relationship to built environment and socioeconomic factors with the geographically weighted Poisson regression,,,2019,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.jtrangeo.2019.01.004,,unverified_candidate_source,not_started
cmp_src_0054_metric_001,cmp_src_0054,unclear_or_methods_only,A Representation and Economic Interpretation of a Two-Level Programming Problem,,,1981,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1057/jors.1981.156,,unverified_candidate_source,not_started
cmp_src_0061_metric_001,cmp_src_0061,unclear_or_methods_only,Evaluating State and Local Business Incentives,,,2020,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1257/jep.34.2.90,,unverified_candidate_source,not_started
cmp_src_0060_metric_001,cmp_src_0060,unclear_or_methods_only,DOES INCREASING AVAILABLE NON-TAX ECONOMIC DEVELOPMENT INCENTIVES RESULT IN MORE JOBS?,,,2014,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.17310/ntj.2014.2.03,,unverified_candidate_source,not_started
cmp_src_0059_metric_001,cmp_src_0059,public_infrastructure_or_methods,DO LOCATION‐BASED TAX INCENTIVES IMPROVE QUALITY OF LIFE AND QUALITY OF BUSINESS ENVIRONMENT?,,,2013,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1111/jors.12035,,unverified_candidate_source,not_started
cmp_src_0058_metric_001,cmp_src_0058,public_infrastructure_or_methods,DO LOCATION-BASED TAX INCENTIVES ATTRACT NEW BUSINESS ESTABLISHMENTS?*,,,2010,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1111/j.1467-9787.2010.00704.x,,unverified_candidate_source,not_started
cmp_src_0057_metric_001,cmp_src_0057,unclear_or_methods_only,Cost escalation and schedule delays in road construction projects in Zambia,,,2009,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.ijproman.2008.07.003,,unverified_candidate_source,not_started
cmp_src_0056_metric_001,cmp_src_0056,warehouse_or_logistics,Concentration and decentralization: The new geography of freight distribution in US metropolitan areas,,,2010,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.jtrangeo.2009.06.017,,unverified_candidate_source,not_started
cmp_src_0055_metric_001,cmp_src_0055,public_infrastructure_or_methods,A conceptual overview on government initiatives and the transformation of transport and regional systems,,,2018,government_or_audit,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.jtrangeo.2018.04.024,,unverified_candidate_source,not_started
cmp_src_0062_metric_001,cmp_src_0062,unclear_or_methods_only,Evaluation of Risk Factors Leading to Cost Overrun in Delivery of Highway Construction Projects,,,2010,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1061/(asce)co.1943-7862.0000160,,unverified_candidate_source,not_started
cmp_src_0074_metric_001,cmp_src_0074,unclear_or_methods_only,Kline & Moretti (2014) [DOI: 10.1093/qje/qjt034],,,,web_or_other,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. Claim/benchmark to verify: Place-based policies only generate long-run welfare gains if they trigger local supply-chain clustering. | Quality note: High Quality / Low Risk (Causal Net)",,,,,unverified_candidate_source,not_started
cmp_src_0144_metric_001,cmp_src_0144,energy_or_utility,Sustainable Development Perspectives of Solar Energy Technologies with Focus on Solar Photovoltaic—A Review,,,2022,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.3390/en15082790,,unverified_candidate_source,not_started
cmp_src_0140_metric_001,cmp_src_0140,energy_or_utility,Socio-techno-economic design of hybrid renewable energy system using optimization techniques,,,2018,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.renene.2017.11.058,,unverified_candidate_source,not_started
cmp_src_0141_metric_001,cmp_src_0141,unclear_or_methods_only,Software Development and Reality Construction,,,1992,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1007/978-3-642-76817-0,,unverified_candidate_source,not_started
cmp_src_0142_metric_001,cmp_src_0142,energy_or_utility,"Solar energy: Markets, economics and policies",,,2012,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.rser.2011.08.009,,unverified_candidate_source,not_started
cmp_src_0143_metric_001,cmp_src_0143,unclear_or_methods_only,"Status of SOC in EU - NextGen C task, intermediate aboveground biomass products",,,2026.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. construction employment | ",,,10.5281/zenodo.21101358,,unverified_candidate_source,not_started
cmp_src_0125_metric_001,cmp_src_0125,energy_or_utility; data_centre_benchmark,Optimizing energy consumption for data centers,,,2016,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.rser.2015.12.283,,unverified_candidate_source,not_started
cmp_src_0145_metric_001,cmp_src_0145,public_infrastructure_or_methods,"Sustainable consumption, the new economics and community currencies: Developing new institutions for environmental governance",,,2006,government_or_audit,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1080/00343400600959173,,unverified_candidate_source,not_started
cmp_src_0146_metric_001,cmp_src_0146,energy_or_utility,"Sustainable microgrids: Economic, environmental and social costs and benefits of microgrid deployment",,,2019,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.esd.2019.07.003,,unverified_candidate_source,not_started
cmp_src_0147_metric_001,cmp_src_0147,unclear_or_methods_only,Synthetic dataset and analysis code for AI-enabled digital phenotyping in Internet Gaming Disorder risk stratification,,,2026.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. jobs per million investment | ",,,10.5281/zenodo.21116632,,unverified_candidate_source,not_started
cmp_src_0139_metric_001,cmp_src_0139,data_centre_benchmark,Scaling the Cloud: Making State and Infrastructure in Sweden,,,2018,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1080/00141844.2018.1471513,,unverified_candidate_source,not_started
cmp_src_0148_metric_001,cmp_src_0148,energy_or_utility,Taking stock of the local impacts of community owned renewable energy: A review and research agenda,,,2018,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.rser.2017.10.050,,unverified_candidate_source,not_started
cmp_src_0134_metric_001,cmp_src_0134,energy_or_utility,Renewable energy in EU-China relations: Policy interdependence and its geopolitical implications,,,2021,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.enpol.2021.112456,,unverified_candidate_source,not_started
cmp_src_0138_metric_001,cmp_src_0138,unclear_or_methods_only,"Scale-Opportunity Matrix Dataset for Prioritizing Indonesia’s Creative Economy Subsectors, 2019–2024",,,2026.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. construction employment | ",,,https://data.mendeley.com/datasets/yf9jppy5h4/2,,unverified_candidate_source,not_started
cmp_src_0137_metric_001,cmp_src_0137,unclear_or_methods_only,"Scale-Opportunity Matrix Dataset for Prioritizing Indonesia’s Creative Economy Subsectors, 2019–2024",,,2026.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. construction employment | ",,,https://data.mendeley.com/datasets/yf9jppy5h4,,unverified_candidate_source,not_started
cmp_src_0136_metric_001,cmp_src_0136,unclear_or_methods_only,Rotary 4-maniplexes with rotation group of order 5000 or less,,,2026.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. jobs per million investment | ",,,10.5281/zenodo.21109763,,unverified_candidate_source,not_started
cmp_src_0135_metric_001,cmp_src_0135,unclear_or_methods_only,Replication Data for: Ethnocentrism Reduces Foreign Direct Investment,,,2017.0,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. jobs per million investment | ",,,https://dataverse.harvard.edu/citation?persistentId=doi:10.7910/DVN/K3P78R,,unverified_candidate_source,not_started
