record_id,source_id,asset_type,project_or_source_name,location,country,year,source_type,method,funding_or_bias_flag,capex_value,capex_currency,capex_price_year,capex_aud_2026,gfa_m2,capacity_mw,construction_jobs_peak,construction_jobs_average,construction_duration_months,construction_job_years,operations_jobs_fte,direct_jobs_only,total_supported_jobs,projected_or_realised,reported_or_derived,metric_notes,source_quote,page_or_location,source_url,full_text_file,confidence,ra_verification_status
cmp_src_0085_metric_001,cmp_src_0085,advanced_manufacturing_or_fab,Modeling the temperature dependence of the discharge behavior of a lithium-ion battery in low environmental temperature,,,2013,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.jpowsour.2013.02.085,,unverified_candidate_source,not_started
cmp_src_0083_metric_001,cmp_src_0083,public_infrastructure_or_methods,"Mega‐projects in New York, London and Amsterdam",,,2008,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1111/j.1468-2427.2008.00826.x,,unverified_candidate_source,not_started
cmp_src_0082_metric_001,cmp_src_0082,unclear_or_methods_only,Local amenities and life-cycle migration: Do people move for jobs or fun?,,,2008,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.jue.2008.05.005,,unverified_candidate_source,not_started
cmp_src_0093_metric_001,cmp_src_0093,public_infrastructure_or_methods,"State powers, state land and competition for global entertainment: the case of Sydney",,,1999,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1111/1468-2427.00184,,unverified_candidate_source,not_started
cmp_src_0092_metric_001,cmp_src_0092,unclear_or_methods_only,Research in Modeling and Simulation for Improving Construction Engineering Operations,,,2011,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1061/(asce)co.1943-7862.0000288,,unverified_candidate_source,not_started
cmp_src_0103_metric_001,cmp_src_0103,advanced_manufacturing_or_fab,Thermal-Electrochemical Modeling of Battery Systems,,,2000,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1149/1.1393625,,unverified_candidate_source,not_started
cmp_src_0094_metric_001,cmp_src_0094,unclear_or_methods_only,Supply chains in the construction industry,,,2010,doi_verified_academic_or_report,,possible_industry_or_consultant_bias,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1108/13598541011068260,,unverified_candidate_source,not_started
cmp_src_0095_metric_001,cmp_src_0095,advanced_manufacturing_or_fab,Synthesis of porous carbon nanostructure formation from peel waste for low cost flexible electrode fabrication towards energy storage applications,,,2020,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.est.2020.101735,,unverified_candidate_source,not_started
cmp_src_0096_metric_001,cmp_src_0096,advanced_manufacturing_or_fab,Synthesize battery degradation modes via a diagnostic and prognostic model,,,2012,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.jpowsour.2012.07.016,,unverified_candidate_source,not_started
cmp_src_0097_metric_001,cmp_src_0097,unclear_or_methods_only,Tax Cuts for Whom? Heterogeneous Effects of Income Tax Changes on Growth and Employment,,,2019,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1086/701424,,unverified_candidate_source,not_started
cmp_src_0098_metric_001,cmp_src_0098,unclear_or_methods_only,The Economics of Just Transition: A Framework for Supporting Fossil Fuel–Dependent Workers and Communities in the United States,,,2018,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1177/0160449x18787051,,unverified_candidate_source,not_started
cmp_src_0099_metric_001,cmp_src_0099,high_rise_or_office,The economic effects of owner distance and local property management in US office markets,,,2015,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1093/jeg/lbv018,,unverified_candidate_source,not_started
cmp_src_0100_metric_001,cmp_src_0100,unclear_or_methods_only,The environmental Kuznets curve after 25 years,,,2017,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1007/s10818-017-9243-1,,unverified_candidate_source,not_started
cmp_src_0101_metric_001,cmp_src_0101,unclear_or_methods_only,The four roles of supply chain management in construction,,,2000,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/s0969-7012(00)00013-7,,unverified_candidate_source,not_started
cmp_src_0104_metric_001,cmp_src_0104,unclear_or_methods_only,Voluntary Collaboration for Adaptive Governance,,,2016,government_or_audit,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1177/0739456x16659700,,unverified_candidate_source,not_started
cmp_src_0105_metric_001,cmp_src_0105,unclear_or_methods_only,What Does the Research Tell Us about Prevailing Wage Laws?,,,2018,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1177/0160449x18766398,,unverified_candidate_source,not_started
cmp_src_0080_metric_001,cmp_src_0080,advanced_manufacturing_or_fab,Lithium−Air Battery: Promise and Challenges,,,2010,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1021/jz1005384,,unverified_candidate_source,not_started
cmp_src_0081_metric_001,cmp_src_0081,unclear_or_methods_only,"Local Economic Development, Agglomeration Economies, and the Big Push: 100 Years of Evidence from the Tennessee Valley Authority *",,,2013,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1093/qje/qjt034,,unverified_candidate_source,not_started
cmp_src_0102_metric_001,cmp_src_0102,advanced_manufacturing_or_fab,Thermal modeling of a cylindrical LiFePO4/graphite lithium-ion battery,,,2010,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.jpowsour.2009.10.105,,unverified_candidate_source,not_started
cmp_src_0079_metric_001,cmp_src_0079,advanced_manufacturing_or_fab,Life cycle assessment of the energy consumption and GHG emissions of state-of-the-art automotive battery cell production,,,2022,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.jclepro.2021.129798,,unverified_candidate_source,not_started
cmp_src_0065_metric_001,cmp_src_0065,advanced_manufacturing_or_fab,Characterisation of batteries with E–P-curves: Quantifying the impact of operating conditions on battery performance,,,2018,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.ijepes.2018.01.017,,unverified_candidate_source,not_started
cmp_src_0078_metric_001,cmp_src_0078,advanced_manufacturing_or_fab,Life Cycle Assessment of a Lithium‐Ion Battery Vehicle Pack,,,2013,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1111/jiec.12072,,unverified_candidate_source,not_started
cmp_src_0055_metric_001,cmp_src_0055,advanced_manufacturing_or_fab,A Polymer Electrolyte‐Based Rechargeable Lithium/Oxygen Battery,,,1996,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1149/1.1836378,,unverified_candidate_source,not_started
cmp_src_0056_metric_001,cmp_src_0056,unclear_or_methods_only,A financial decision making framework for construction projects based on 5D Building Information Modeling (BIM),,,2016,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.ijproman.2015.09.004,,unverified_candidate_source,not_started
cmp_src_0057_metric_001,cmp_src_0057,unclear_or_methods_only,A monolayer graphene – Nafion sandwich membrane for direct methanol fuel cells,,,2016,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.jpowsour.2016.02.030,,unverified_candidate_source,not_started
cmp_src_0058_metric_001,cmp_src_0058,advanced_manufacturing_or_fab,A parametric study on thermal management of an air-cooled lithium-ion battery module for plug-in hybrid electric vehicles,,,2013,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.jpowsour.2013.03.050,,unverified_candidate_source,not_started
cmp_src_0059_metric_001,cmp_src_0059,unclear_or_methods_only,A survey of data envelopment analysis in energy and environmental studies,,,2008,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.ejor.2007.04.042,,unverified_candidate_source,not_started
cmp_src_0060_metric_001,cmp_src_0060,unclear_or_methods_only,A systematic review of emerging technologies in industrialized construction,,,2021,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1016/j.jobe.2021.102265,,unverified_candidate_source,not_started
cmp_src_0061_metric_001,cmp_src_0061,advanced_manufacturing_or_fab,Analysis of the heat generation of lithium-ion battery during charging and discharging considering different influencing factors,,,2014,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1007/s10973-013-3599-9,,unverified_candidate_source,not_started
cmp_src_0062_metric_001,cmp_src_0062,unclear_or_methods_only,Assessment of critical risk and success factors in construction supply chain: a case of Pakistan,,,2020,doi_verified_academic_or_report,,,,,,,,,,,,,,,,,,"RA task: open source, verify whether it reports construction jobs, job-years, operational FTE, capex, GFA, MW/capacity, multiplier method, and direct-vs-total job definition. ",,,https://doi.org/10.1080/15623599.2020.1783597,,unverified_candidate_source,not_started
