triage_id,dedupe_key,title,year,container_or_repository,authors_or_creators,doi,url,source_origin,evidence_note,citation_audit_status,relevance_score,score_reason,asset_type_guess,evidence_role_guess,source_type_guess,funding_or_bias_flag,priority,include_for_RA,ra_next_action
cmp_src_0057,10.1016/j.jpowsour.2016.02.030,A monolayer graphene – Nafion sandwich membrane for direct methanol fuel cells,2016,Journal of Power Sources,X.H. Yan; Ruizhe Wu; J.B. Xu; Zhengtang Luo; T.S. Zhao,10.1016/j.jpowsour.2016.02.030,https://doi.org/10.1016/j.jpowsour.2016.02.030,verified_sources,,,10,has DOI; employment/capex/normalisation keywords found; authoritative or scholarly source hint,unclear_or_methods_only,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0058,10.1016/j.jpowsour.2013.03.050,A parametric study on thermal management of an air-cooled lithium-ion battery module for plug-in hybrid electric vehicles,2013,Journal of Power Sources,Liwu Fan; J.M. Khodadadi; A.A. Pesaran,10.1016/j.jpowsour.2013.03.050,https://doi.org/10.1016/j.jpowsour.2013.03.050,verified_sources,,,10,has DOI; asset-class keywords found; authoritative or scholarly source hint,advanced_manufacturing_or_fab,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0059,10.1016/j.ejor.2007.04.042,A survey of data envelopment analysis in energy and environmental studies,2008,European Journal of Operational Research,P. Zhou; B.W. Ang; K.L. Poh,10.1016/j.ejor.2007.04.042,https://doi.org/10.1016/j.ejor.2007.04.042,verified_sources,,,10,has DOI; employment/capex/normalisation keywords found; authoritative or scholarly source hint,unclear_or_methods_only,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0060,10.1016/j.jobe.2021.102265,A systematic review of emerging technologies in industrialized construction,2021,Journal of Building Engineering,Bing Qi; Mohamad Razkenari; Aaron Costin; Charles Kibert; Meiqing Fu,10.1016/j.jobe.2021.102265,https://doi.org/10.1016/j.jobe.2021.102265,verified_sources,,,10,has DOI; employment/capex/normalisation keywords found; authoritative or scholarly source hint,unclear_or_methods_only,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0061,10.1007/s10973-013-3599-9,Analysis of the heat generation of lithium-ion battery during charging and discharging considering different influencing factors,2014,Journal of Thermal Analysis and Calorimetry,Guangming Liu; Minggao Ouyang; Languang Lu; Jianqiu Li; Xuebing Han,10.1007/s10973-013-3599-9,https://doi.org/10.1007/s10973-013-3599-9,verified_sources,,,10,has DOI; asset-class keywords found; authoritative or scholarly source hint,advanced_manufacturing_or_fab,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0062,10.1080/15623599.2020.1783597,Assessment of critical risk and success factors in construction supply chain: a case of Pakistan,2020,International Journal of Construction Management,Muhammad Abas; Sikandar Bilal Khattak; Tufail Habib; Uroosa Nadir,10.1080/15623599.2020.1783597,https://doi.org/10.1080/15623599.2020.1783597,verified_sources,,,10,has DOI; employment/capex/normalisation keywords found; authoritative or scholarly source hint,unclear_or_methods_only,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0063,10.1016/j.aej.2019.09.013,Assessment of technical and economic feasibility for a hybrid PV-wind-diesel-battery energy system in a remote community of north central Nigeria,2019,Alexandria Engineering Journal,Sani Salisu; Mohd Wazir Mustafa; Lanre Olatomiwa; Olatunji Obalowu Mohammed,10.1016/j.aej.2019.09.013,https://doi.org/10.1016/j.aej.2019.09.013,verified_sources,,,10,has DOI; asset-class keywords found; authoritative or scholarly source hint,advanced_manufacturing_or_fab; energy_or_utility,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0064,10.1149/2.0971910jes,Battery Durability and Reliability under Electric Utility Grid Operations: Path Dependence of Battery Degradation,2019,Journal of The Electrochemical Society,George Baure; Arnaud Devie; Matthieu Dubarry,10.1149/2.0971910jes,https://doi.org/10.1149/2.0971910jes,verified_sources,,,10,has DOI; asset-class keywords found; authoritative or scholarly source hint,advanced_manufacturing_or_fab; energy_or_utility,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0065,10.1016/j.ijepes.2018.01.017,Characterisation of batteries with E–P-curves: Quantifying the impact of operating conditions on battery performance,2018,International Journal of Electrical Power &amp; Energy Systems,Ishwar Singh Sarpal; Astrid Bensmann; Jochen Mähliß; Dominik Hennefeld; Richard Hanke-Rauschenbach,10.1016/j.ijepes.2018.01.017,https://doi.org/10.1016/j.ijepes.2018.01.017,verified_sources,,,10,has DOI; asset-class keywords found; authoritative or scholarly source hint,advanced_manufacturing_or_fab,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0066,10.1016/j.jclepro.2020.121405,"Construction and demolition waste recycling: Investigating the role of theory of planned behavior, institutional pressures and environmental consciousness",2020,Journal of Cleaner Production,Sourabh Jain; Shaleen Singhal; Nikunj Kumar Jain; Kalyan Bhaskar,10.1016/j.jclepro.2020.121405,https://doi.org/10.1016/j.jclepro.2020.121405,verified_sources,,,10,has DOI; employment/capex/normalisation keywords found; authoritative or scholarly source hint,unclear_or_methods_only,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0067,10.1111/1468-2427.12711,Cover Image,2018,International Journal of Urban and Regional Research,,10.1111/1468-2427.12711,https://doi.org/10.1111/1468-2427.12711,verified_sources,,,10,has DOI; asset-class keywords found; authoritative or scholarly source hint,public_infrastructure_or_methods,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0068,10.1016/s0378-7753(02)00363-4,Electrochemical analysis for cycle performance and capacity fading of a lithium-ion battery cycled at elevated temperature,2002,Journal of Power Sources,J Shim,10.1016/s0378-7753(02)00363-4,https://doi.org/10.1016/s0378-7753(02)00363-4,verified_sources,,,10,has DOI; asset-class keywords found; authoritative or scholarly source hint,advanced_manufacturing_or_fab,capacity_mw,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0069,10.1016/j.jpowsour.2017.06.055,Enabling fast charging – A battery technology gap assessment,2017,Journal of Power Sources,Shabbir Ahmed; Ira Bloom; Andrew N. Jansen; Tanvir Tanim; Eric J. Dufek; Ahmad Pesaran; Andrew Burnham; Richard B. Carlson; Fernando Dias; Keith Hardy; Matthew Keyser; Cory Kreuzer; Anthony Markel; Andrew Meintz; Christopher Michelbacher; Manish Mohanpurkar; Paul A. Nelson; David C. Robertson; Don Scoffield; Matthew Shirk; Thomas Stephens; Ram Vijayagopal; Jiucai Zhang,10.1016/j.jpowsour.2017.06.055,https://doi.org/10.1016/j.jpowsour.2017.06.055,verified_sources,,,10,has DOI; asset-class keywords found; authoritative or scholarly source hint,advanced_manufacturing_or_fab,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0070,10.1016/j.soscij.2013.01.003,Environmental energy efficiency of China's regional economies: A non-oriented slacks-based measure analysis,2013,The Social Science Journal,Ning Zhang; Yongrok Choi,10.1016/j.soscij.2013.01.003,https://doi.org/10.1016/j.soscij.2013.01.003,verified_sources,,,10,has DOI; asset-class keywords found; authoritative or scholarly source hint,energy_or_utility; public_infrastructure_or_methods,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0071,10.1016/j.jclepro.2017.11.207,Exploring environmental and economic costs and benefits of a circular economy approach to the construction and demolition sector. A literature review,2018,Journal of Cleaner Production,Patrizia Ghisellini; Maddalena Ripa; Sergio Ulgiati,10.1016/j.jclepro.2017.11.207,https://doi.org/10.1016/j.jclepro.2017.11.207,verified_sources,,,10,has DOI; employment/capex/normalisation keywords found; authoritative or scholarly source hint,unclear_or_methods_only,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0072,10.1111/jors.12502,External validity of hedonic price estimates: Heterogeneity in the price discount associated with having Black and Hispanic neighbors,2020,Journal of Regional Science,Lei Zhang; Tammy Leonard,10.1111/jors.12502,https://doi.org/10.1111/jors.12502,verified_sources,,,10,has DOI; asset-class keywords found; authoritative or scholarly source hint,public_infrastructure_or_methods,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0073,10.1093/qje/qjs050,Human Capital and Regional Development *,2012,The Quarterly Journal of Economics,Nicola Gennaioli; Rafael La Porta; Florencio Lopez-de-Silanes; Andrei Shleifer,10.1093/qje/qjs050,https://doi.org/10.1093/qje/qjs050,verified_sources,,,10,has DOI; asset-class keywords found; authoritative or scholarly source hint,public_infrastructure_or_methods,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0074,10.1016/j.jpowsour.2013.06.114,Influence of operating conditions on the optimum design of electric vehicle battery cooling plates,2014,Journal of Power Sources,Anthony Jarrett; Il Yong Kim,10.1016/j.jpowsour.2013.06.114,https://doi.org/10.1016/j.jpowsour.2013.06.114,verified_sources,,,10,has DOI; asset-class keywords found; authoritative or scholarly source hint,advanced_manufacturing_or_fab,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0075,10.1016/j.jdeveco.2022.102916,Infrastructure investment and growth in China: A quantitative assessment,2022,Journal of Development Economics,Emin M. Dinlersoz; Zhe Fu,10.1016/j.jdeveco.2022.102916,https://doi.org/10.1016/j.jdeveco.2022.102916,verified_sources,,,10,has DOI; employment/capex/normalisation keywords found; authoritative or scholarly source hint,unclear_or_methods_only,capex,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0076,10.1061/(asce)co.1943-7862.0000203,Interaction of Lean and Building Information Modeling in Construction,2010,Journal of Construction Engineering and Management,Rafael Sacks; Lauri Koskela; Bhargav A. Dave; Robert Owen,10.1061/(asce)co.1943-7862.0000203,https://doi.org/10.1061/(asce)co.1943-7862.0000203,verified_sources,,,10,has DOI; employment/capex/normalisation keywords found; authoritative or scholarly source hint,unclear_or_methods_only,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0077,10.1111/jors.12495,Issue Information,2021,Journal of Regional Science,,10.1111/jors.12495,https://doi.org/10.1111/jors.12495,verified_sources,,,10,has DOI; asset-class keywords found; authoritative or scholarly source hint,public_infrastructure_or_methods,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0078,10.1111/jiec.12072,Life Cycle Assessment of a Lithium‐Ion Battery Vehicle Pack,2013,Journal of Industrial Ecology,Linda Ager‐Wick Ellingsen; Guillaume Majeau‐Bettez; Bhawna Singh; Akhilesh Kumar Srivastava; Lars Ole Valøen; Anders Hammer Strømman,10.1111/jiec.12072,https://doi.org/10.1111/jiec.12072,verified_sources,,,10,has DOI; asset-class keywords found; authoritative or scholarly source hint,advanced_manufacturing_or_fab,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0079,10.1016/j.jclepro.2021.129798,Life cycle assessment of the energy consumption and GHG emissions of state-of-the-art automotive battery cell production,2022,Journal of Cleaner Production,Florian Degen; Marius Schütte,10.1016/j.jclepro.2021.129798,https://doi.org/10.1016/j.jclepro.2021.129798,verified_sources,,,10,has DOI; asset-class keywords found; authoritative or scholarly source hint,advanced_manufacturing_or_fab,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0080,10.1021/jz1005384,Lithium−Air Battery: Promise and Challenges,2010,The Journal of Physical Chemistry Letters,G. Girishkumar; B. McCloskey; A. C. Luntz; S. Swanson; W. Wilcke,10.1021/jz1005384,https://doi.org/10.1021/jz1005384,verified_sources,,,10,has DOI; asset-class keywords found; authoritative or scholarly source hint,advanced_manufacturing_or_fab,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0081,10.1093/qje/qjt034,"Local Economic Development, Agglomeration Economies, and the Big Push: 100 Years of Evidence from the Tennessee Valley Authority *",2013,The Quarterly Journal of Economics,Patrick Kline; Enrico Moretti,10.1093/qje/qjt034,https://doi.org/10.1093/qje/qjt034,verified_sources,,verified,10,citation audit verified; has DOI; authoritative or scholarly source hint,unclear_or_methods_only,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0082,10.1016/j.jue.2008.05.005,Local amenities and life-cycle migration: Do people move for jobs or fun?,2008,Journal of Urban Economics,Yong Chen; Stuart S. Rosenthal,10.1016/j.jue.2008.05.005,https://doi.org/10.1016/j.jue.2008.05.005,verified_sources,,,10,has DOI; employment/capex/normalisation keywords found; authoritative or scholarly source hint,unclear_or_methods_only,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0083,10.1111/j.1468-2427.2008.00826.x,"Mega‐projects in New York, London and Amsterdam",2008,International Journal of Urban and Regional Research,SUSAN S. FAINSTEIN,10.1111/j.1468-2427.2008.00826.x,https://doi.org/10.1111/j.1468-2427.2008.00826.x,verified_sources,,,10,has DOI; asset-class keywords found; authoritative or scholarly source hint,public_infrastructure_or_methods,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0084,10.1149/1.3565179,Modeling the Dependence of the Discharge Behavior of a Lithium-Ion Battery on the Environmental Temperature,2011,Journal of The Electrochemical Society,Ui Seong Kim; Jaeshin Yi; Chee Burm Shin; Taeyoung Han; Seongyong Park,10.1149/1.3565179,https://doi.org/10.1149/1.3565179,verified_sources,,,10,has DOI; asset-class keywords found; authoritative or scholarly source hint,advanced_manufacturing_or_fab,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0085,10.1016/j.jpowsour.2013.02.085,Modeling the temperature dependence of the discharge behavior of a lithium-ion battery in low environmental temperature,2013,Journal of Power Sources,Jaeshin Yi; Ui Seong Kim; Chee Burm Shin; Taeyoung Han; Seongyong Park,10.1016/j.jpowsour.2013.02.085,https://doi.org/10.1016/j.jpowsour.2013.02.085,verified_sources,,,10,has DOI; asset-class keywords found; authoritative or scholarly source hint,advanced_manufacturing_or_fab,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0086,10.1016/j.jclepro.2021.127503,Modelling in off-site construction supply chain management: A review and future directions for sustainable modular integrated construction,2021,Journal of Cleaner Production,Mohamed Hussein; Abdelrahman E.E. Eltoukhy; Ahmed Karam; Ibrahim A. Shaban; Tarek Zayed,10.1016/j.jclepro.2021.127503,https://doi.org/10.1016/j.jclepro.2021.127503,verified_sources,,,10,has DOI; employment/capex/normalisation keywords found; authoritative or scholarly source hint,unclear_or_methods_only,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0087,10.1093/jeg/lby016,"Money and Finance After the Crisis. Critical Thinking for Uncertain Times Brett Christophers, Andrew Leyshon and Geoff Mann",2018,Journal of Economic Geography,Sabine Dörry,10.1093/jeg/lby016,https://doi.org/10.1093/jeg/lby016,verified_sources,,,10,has DOI; employment/capex/normalisation keywords found; authoritative or scholarly source hint,unclear_or_methods_only,operational_jobs,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0088,10.1149/1.1348257,Optimized LiFePO[sub 4] for Lithium Battery Cathodes,2001,Journal of The Electrochemical Society,A. Yamada; S. C. Chung; K. Hinokuma,10.1149/1.1348257,https://doi.org/10.1149/1.1348257,verified_sources,,,10,has DOI; asset-class keywords found; authoritative or scholarly source hint,advanced_manufacturing_or_fab,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0089,10.1016/j.jpowsour.2006.01.038,Power and thermal characterization of a lithium-ion battery pack for hybrid-electric vehicles,2006,Journal of Power Sources,Kandler Smith; Chao-Yang Wang,10.1016/j.jpowsour.2006.01.038,https://doi.org/10.1016/j.jpowsour.2006.01.038,verified_sources,,,10,has DOI; asset-class keywords found; authoritative or scholarly source hint,advanced_manufacturing_or_fab,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0090,10.1149/1.3599565,Progress in Flow Battery Research and Development,2011,Journal of The Electrochemical Society,M. Skyllas-Kazacos; M. H. Chakrabarti; S. A. Hajimolana; F. S. Mjalli; M. Saleem,10.1149/1.3599565,https://doi.org/10.1149/1.3599565,verified_sources,,,10,has DOI; asset-class keywords found; authoritative or scholarly source hint,advanced_manufacturing_or_fab,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0091,10.1016/j.jpowsour.2011.02.076,Reciprocating air flow for Li-ion battery thermal management to improve temperature uniformity,2011,Journal of Power Sources,Rajib Mahamud; Chanwoo Park,10.1016/j.jpowsour.2011.02.076,https://doi.org/10.1016/j.jpowsour.2011.02.076,verified_sources,,,10,has DOI; asset-class keywords found; authoritative or scholarly source hint,advanced_manufacturing_or_fab,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0092,10.1061/(asce)co.1943-7862.0000288,Research in Modeling and Simulation for Improving Construction Engineering Operations,2011,Journal of Construction Engineering and Management,S. AbouRizk; D. Halpin; Y. Mohamed; U. Hermann,10.1061/(asce)co.1943-7862.0000288,https://doi.org/10.1061/(asce)co.1943-7862.0000288,verified_sources,,,10,has DOI; employment/capex/normalisation keywords found; authoritative or scholarly source hint,unclear_or_methods_only,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0093,10.1111/1468-2427.00184,"State powers, state land and competition for global entertainment: the case of Sydney",1999,International Journal of Urban and Regional Research,Glen Searle; Michael Bounds,10.1111/1468-2427.00184,https://doi.org/10.1111/1468-2427.00184,verified_sources,,,10,has DOI; asset-class keywords found; authoritative or scholarly source hint,public_infrastructure_or_methods,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0094,10.1108/13598541011068260,Supply chains in the construction industry,2010,Supply Chain Management: An International Journal,Anders Segerstedt; Thomas Olofsson,10.1108/13598541011068260,https://doi.org/10.1108/13598541011068260,verified_sources,,,10,has DOI; employment/capex/normalisation keywords found; authoritative or scholarly source hint,unclear_or_methods_only,context_only,doi_verified_academic_or_report,possible_industry_or_consultant_bias,medium,True,verify cited benchmark and extract metric/page
cmp_src_0095,10.1016/j.est.2020.101735,Synthesis of porous carbon nanostructure formation from peel waste for low cost flexible electrode fabrication towards energy storage applications,2020,Journal of Energy Storage,Jothi Ramalingam Rajabathar; Sivachidambaram Manoharan; Judith Vijaya J; Hamad A. Al-Lohedan; Prabhakarn Arunachalam,10.1016/j.est.2020.101735,https://doi.org/10.1016/j.est.2020.101735,verified_sources,,,10,has DOI; asset-class keywords found; authoritative or scholarly source hint,advanced_manufacturing_or_fab,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0096,10.1016/j.jpowsour.2012.07.016,Synthesize battery degradation modes via a diagnostic and prognostic model,2012,Journal of Power Sources,Matthieu Dubarry; Cyril Truchot; Bor Yann Liaw,10.1016/j.jpowsour.2012.07.016,https://doi.org/10.1016/j.jpowsour.2012.07.016,verified_sources,,,10,has DOI; asset-class keywords found; authoritative or scholarly source hint,advanced_manufacturing_or_fab,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0097,10.1086/701424,Tax Cuts for Whom? Heterogeneous Effects of Income Tax Changes on Growth and Employment,2019,Journal of Political Economy,Owen Zidar,10.1086/701424,https://doi.org/10.1086/701424,verified_sources,,,10,has DOI; employment/capex/normalisation keywords found; authoritative or scholarly source hint,unclear_or_methods_only,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0098,10.1177/0160449x18787051,The Economics of Just Transition: A Framework for Supporting Fossil Fuel–Dependent Workers and Communities in the United States,2018,Labor Studies Journal,Robert Pollin; Brian Callaci,10.1177/0160449x18787051,https://doi.org/10.1177/0160449x18787051,verified_sources,,,10,has DOI; employment/capex/normalisation keywords found; authoritative or scholarly source hint,unclear_or_methods_only,construction_jobs,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0099,10.1093/jeg/lbv018,The economic effects of owner distance and local property management in US office markets,2015,Journal of Economic Geography,Piet Eichholtz; Rogier Holtermans; Erkan Yönder,10.1093/jeg/lbv018,https://doi.org/10.1093/jeg/lbv018,verified_sources,,,10,has DOI; asset-class keywords found; authoritative or scholarly source hint,high_rise_or_office,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0100,10.1007/s10818-017-9243-1,The environmental Kuznets curve after 25 years,2017,Journal of Bioeconomics,David I. Stern,10.1007/s10818-017-9243-1,https://doi.org/10.1007/s10818-017-9243-1,verified_sources,,,10,has DOI; employment/capex/normalisation keywords found; authoritative or scholarly source hint,unclear_or_methods_only,operational_jobs,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0101,10.1016/s0969-7012(00)00013-7,The four roles of supply chain management in construction,2000,European Journal of Purchasing &amp; Supply Management,Ruben Vrijhoef; Lauri Koskela,10.1016/s0969-7012(00)00013-7,https://doi.org/10.1016/s0969-7012(00)00013-7,verified_sources,,,10,has DOI; employment/capex/normalisation keywords found; authoritative or scholarly source hint,unclear_or_methods_only,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0102,10.1016/j.jpowsour.2009.10.105,Thermal modeling of a cylindrical LiFePO4/graphite lithium-ion battery,2010,Journal of Power Sources,Christophe Forgez; Dinh Vinh Do; Guy Friedrich; Mathieu Morcrette; Charles Delacourt,10.1016/j.jpowsour.2009.10.105,https://doi.org/10.1016/j.jpowsour.2009.10.105,verified_sources,,,10,has DOI; asset-class keywords found; authoritative or scholarly source hint,advanced_manufacturing_or_fab,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0103,10.1149/1.1393625,Thermal-Electrochemical Modeling of Battery Systems,2000,Journal of The Electrochemical Society,W. B. Gu; C. Y. Wang,10.1149/1.1393625,https://doi.org/10.1149/1.1393625,verified_sources,,,10,has DOI; asset-class keywords found; authoritative or scholarly source hint,advanced_manufacturing_or_fab,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0104,10.1177/0739456x16659700,Voluntary Collaboration for Adaptive Governance,2016,Journal of Planning Education and Research,Karen Vella; William H. Butler; Neil Sipe; Tim Chapin; Jim Murley,10.1177/0739456x16659700,https://doi.org/10.1177/0739456x16659700,verified_sources,,,10,has DOI; employment/capex/normalisation keywords found; authoritative or scholarly source hint,unclear_or_methods_only,context_only,government_or_audit,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0105,10.1177/0160449x18766398,What Does the Research Tell Us about Prevailing Wage Laws?,2018,Labor Studies Journal,Kevin Duncan; Russell Ormiston,10.1177/0160449x18766398,https://doi.org/10.1177/0160449x18766398,verified_sources,,,10,has DOI; employment/capex/normalisation keywords found; authoritative or scholarly source hint,unclear_or_methods_only,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0106,https://www.anl.gov/cse/batpac-model-software,BatPaC (Battery Performance and Cost Model) v5.0,,Argonne National Laboratory (U.S. DOE),,,https://www.anl.gov/cse/batpac-model-software,datasets, | ,,8,asset-class keywords found; employment/capex/normalisation keywords found,advanced_manufacturing_or_fab,context_only,government_or_audit,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0107,10.1016/j.autcon.2019.02.012,A digital construction framework integrating building information modeling and reverse engineering technologies for renovation projects,2019,Automation in Construction,Zhikun Ding; Shan Liu; Longhui Liao; Liang Zhang,10.1016/j.autcon.2019.02.012,https://doi.org/10.1016/j.autcon.2019.02.012,verified_sources,,,7,has DOI; employment/capex/normalisation keywords found,unclear_or_methods_only,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0108,10.1016/j.energy.2021.120235,A method to estimate battery SOH indicators based on vehicle operating data only,2021,Energy,L. Vichard; A. Ravey; P. Venet; F. Harel; S. Pelissier; D. Hissel,10.1016/j.energy.2021.120235,https://doi.org/10.1016/j.energy.2021.120235,verified_sources,,,7,has DOI; asset-class keywords found,advanced_manufacturing_or_fab,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0109,10.1016/j.apenergy.2011.08.002,A multiscale framework with extended Kalman filter for lithium-ion battery SOC and capacity estimation,2012,Applied Energy,Chao Hu; Byeng D. Youn; Jaesik Chung,10.1016/j.apenergy.2011.08.002,https://doi.org/10.1016/j.apenergy.2011.08.002,verified_sources,,,7,has DOI; asset-class keywords found,advanced_manufacturing_or_fab,capacity_mw,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0110,10.1007/bf01581897,A note on “Price variation in spatial markets: the case of perfectly inelastic demand”,1991,The Annals of Regional Science,Klaus Schöler,10.1007/bf01581897,https://doi.org/10.1007/bf01581897,verified_sources,,,7,has DOI; asset-class keywords found,public_infrastructure_or_methods,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0111,10.1016/j.rser.2011.07.096,A review of power battery thermal energy management,2011,Renewable and Sustainable Energy Reviews,Zhonghao Rao; Shuangfeng Wang,10.1016/j.rser.2011.07.096,https://doi.org/10.1016/j.rser.2011.07.096,verified_sources,,,7,has DOI; asset-class keywords found,advanced_manufacturing_or_fab; energy_or_utility,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0112,10.1016/j.enpol.2020.111498,An application of total-factor energy efficiency under the metafrontier framework,2020,Energy Policy,Ming-Chung Chang,10.1016/j.enpol.2020.111498,https://doi.org/10.1016/j.enpol.2020.111498,verified_sources,,,7,has DOI; asset-class keywords found,energy_or_utility,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0113,10.1016/j.resconrec.2017.07.034,An empirical study of perceptions towards construction and demolition waste recycling and reuse in China,2017,"Resources, Conservation and Recycling",Ruoyu Jin; Bo Li; Tongyu Zhou; Dariusz Wanatowski; Poorang Piroozfar,10.1016/j.resconrec.2017.07.034,https://doi.org/10.1016/j.resconrec.2017.07.034,verified_sources,,,7,has DOI; employment/capex/normalisation keywords found,unclear_or_methods_only,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0114,10.1016/j.rser.2014.07.160,Assessing the sustainability of renewable energy technologies using multi-criteria analysis: Suitability of approach for national-scale assessments and associated uncertainties,2014,Renewable and Sustainable Energy Reviews,Mads Troldborg; Simon Heslop; Rupert L. Hough,10.1016/j.rser.2014.07.160,https://doi.org/10.1016/j.rser.2014.07.160,verified_sources,,,7,has DOI; asset-class keywords found,energy_or_utility,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
cmp_src_0115,10.1257/jep.34.3.90,Bartik (2020),,final synthesis evidence table,,10.1257/jep.34.3.90,https://doi.org/10.1257/jep.34.3.90,final_synthesis_master_table,Asset: Macro-Economic | Claim/benchmark to verify: Local economic development incentives frequently suffer from labor leakage to in-migrants. | Quality note: High (Peer-reviewed academic),invalid,7,appears in final synthesis evidence table; citation audit invalid; has DOI; employment/capex/normalisation keywords found,unclear_or_methods_only,context_only,doi_verified_academic_or_report,,medium,True,verify cited benchmark and extract metric/page
